order_id,store_id,customer_id,order_date,total_amount
2635,128,792,2024-09-28 03:41:43,9.98
2636,289,905,2024-08-26 12:19:13,35.97
2637,64,518,2024-07-28 10:27:06,202.85
2638,360,690,2024-12-13 00:12:14,77.96
2639,307,812,2024-07-06 21:27:20,53.97
2640,245,188,2024-12-29 06:51:37,139.92
2641,254,623,2024-09-05 11:49:11,23.479999999999997
2642,274,674,2024-05-07 22:05:14,32.96
2643,11,502,2024-07-28 23:35:25,109.92
2644,150,331,2024-02-04 04:45:12,180.85
2645,336,808,2024-11-14 20:59:02,158.89000000000001
2646,154,75,2024-03-02 20:51:52,98.93
2647,348,439,2024-02-18 11:36:45,93.91
2648,106,276,2024-01-09 10:46:42,131.90999999999997
2649,97,659,2024-08-01 16:07:48,202.86999999999998
2650,119,596,2024-10-31 09:32:21,38.97
2651,400,110,2024-07-27 21:40:03,128.41
2652,267,71,2024-06-17 14:03:41,28.950000000000003
2653,21,71,2024-10-24 13:51:39,64.47
2654,222,964,2024-08-23 11:29:54,20.97
2655,309,811,2024-06-10 22:32:04,89.38999999999999
2656,364,217,2024-07-14 01:32:49,178.4
2657,270,378,2024-04-28 16:47:36,245.33999999999997
2658,218,947,2024-03-03 02:57:37,92.93
2659,286,851,2024-03-28 09:37:24,181.34
2660,355,507,2024-07-13 03:13:56,126.88999999999997
2661,351,786,2024-07-11 11:17:41,31.96
2662,116,948,2024-05-07 13:01:03,201.33
2663,396,242,2024-11-08 01:21:28,53.97
2664,54,513,2024-01-01 14:36:03,158.38
2665,72,545,2024-09-20 17:56:01,170.37
2666,226,357,2024-01-27 22:54:05,161.86
2667,37,887,2024-12-02 17:04:43,83.89999999999999
2668,123,790,2024-01-05 09:55:51,78.94999999999999
2669,133,457,2024-12-15 20:20:06,160.89999999999998
2670,59,232,2024-09-16 08:39:59,94.44999999999999
2671,201,351,2024-11-18 13:53:32,116.38999999999999
2672,219,871,2024-03-16 03:17:31,108.44
2673,383,428,2024-03-16 16:36:01,107.91999999999999
2674,117,905,2024-03-30 23:25:14,73.94
2675,246,517,2024-11-29 16:50:40,247.87
2676,161,361,2024-05-17 08:32:51,5.49
2677,126,294,2024-03-07 11:11:15,60.93000000000001
2678,123,70,2024-02-07 20:58:17,173.85999999999999
2679,194,948,2024-10-13 06:08:31,186.38
2680,309,464,2024-11-29 18:25:55,219.84
2681,85,335,2024-04-17 03:18:49,151.83
2682,172,267,2024-03-30 13:31:32,102.89
2683,145,611,2024-08-11 11:32:57,41.44
2684,107,934,2024-11-11 17:02:49,21.49
2685,176,906,2024-07-09 08:40:54,99.44
2686,244,368,2024-12-16 13:47:33,90.92
2687,395,471,2024-11-24 19:47:18,156.39000000000001
2688,4,656,2024-12-20 12:00:56,72.42
2689,381,885,2024-10-07 10:39:28,77.94
2690,161,357,2024-01-12 20:09:03,122.41
2691,384,16,2024-09-04 22:53:21,166.42
2692,227,735,2024-06-25 22:37:47,94.45
2693,121,830,2024-01-01 20:51:25,146.9
2694,9,129,2024-07-15 03:00:50,130.38
2695,361,453,2024-01-07 04:08:15,37.97
2696,217,789,2024-06-18 00:53:03,4.99
2697,90,129,2024-04-07 20:22:07,93.94
2698,55,191,2024-07-29 00:27:24,151.32999999999998
2699,171,447,2024-06-17 03:29:03,173.37
2700,34,549,2024-11-25 08:26:22,152.41
2701,281,88,2024-10-03 03:39:27,14.97
2702,197,461,2024-02-07 22:15:18,71.97
2703,47,519,2024-06-03 03:51:59,42.93
2704,199,765,2024-09-20 09:04:13,46.959999999999994
2705,387,335,2024-03-22 01:30:57,20.97
2706,93,351,2024-01-07 08:34:59,110.91
2707,127,340,2024-10-19 18:52:01,29.47
2708,193,607,2024-05-01 20:18:37,35.98
2709,45,486,2024-08-28 20:13:45,117.4
2710,2,312,2024-01-11 15:43:58,64.94
2711,379,896,2024-07-26 14:24:39,142.42
2712,356,88,2024-01-14 00:39:53,73.96
2713,262,719,2024-06-09 00:56:08,239.85
2714,335,269,2024-08-08 18:27:31,5.49
2715,251,349,2024-11-01 12:56:40,117.39999999999999
2716,86,711,2024-03-04 07:03:20,121.38999999999999
2717,270,413,2024-03-11 00:43:31,142.88
2718,219,51,2024-06-30 09:30:54,117.9
2719,331,332,2024-09-15 12:09:30,173.85999999999999
2720,25,126,2024-05-31 08:58:04,155.86
2721,285,498,2024-06-30 14:59:43,235.84999999999997
2722,347,484,2024-06-12 19:45:27,14.97
2723,303,771,2024-02-01 11:22:50,181.86999999999998
2724,150,93,2024-10-03 12:06:42,197.35999999999999
2725,225,399,2024-10-27 22:42:52,192.83999999999997
2726,359,260,2024-05-27 22:35:11,105.94999999999999
2727,217,474,2024-02-23 01:24:42,196.35
2728,116,219,2024-05-15 08:45:50,178.35999999999999
2729,373,65,2024-01-18 18:29:41,18.97
2730,396,674,2024-02-09 10:02:50,96.92999999999999
2731,171,279,2024-12-09 15:46:02,118.85000000000001
2732,309,734,2024-12-21 02:19:23,15.98
2733,339,769,2024-09-19 17:13:42,162.38
2734,217,376,2024-07-19 04:08:06,135.88
2735,382,781,2024-07-27 09:10:51,95.94
2736,139,76,2024-04-13 00:43:06,266.30999999999995
2737,119,164,2024-01-14 11:04:05,79.94999999999999
2738,228,306,2024-03-14 20:29:21,57.959999999999994
2739,12,526,2024-05-15 04:41:37,108.89
2740,394,422,2024-09-11 04:00:37,156.34999999999997
2741,229,277,2024-02-01 03:58:24,49.47
2742,385,600,2024-02-21 12:56:15,136.42999999999998
2743,161,58,2024-04-17 12:08:47,93.9
2744,356,295,2024-02-15 08:39:10,137.87
2745,339,923,2024-10-14 19:18:48,77.41
2746,180,472,2024-10-03 01:01:11,129.36
2747,102,766,2024-03-16 15:17:24,11.98
2748,276,175,2024-10-29 04:05:34,70.96
2749,150,733,2024-07-19 21:33:46,29.96
2750,391,254,2024-01-20 20:01:14,21.46
2751,54,704,2024-09-11 20:26:46,23.99
2752,14,930,2024-11-19 06:58:10,185.85
2753,223,504,2024-02-14 09:41:57,88.94
2754,140,79,2024-09-19 03:01:34,63.95
2755,133,618,2024-01-17 13:34:33,176.9
2756,384,683,2024-12-15 14:10:36,98.94
2757,109,724,2024-11-29 23:42:43,117.38000000000001
2758,175,82,2024-07-16 00:01:51,111.94
2759,58,190,2024-10-19 06:36:43,33.48
2760,134,63,2024-08-22 19:18:41,113.88999999999999
2761,214,450,2024-03-11 18:13:07,120.92999999999999
2762,157,157,2024-07-24 16:04:32,154.43
2763,359,234,2024-04-19 02:49:23,271.34000000000003
2764,393,312,2024-10-15 14:46:30,56.940000000000005
2765,302,373,2024-09-11 19:10:43,37.98
2766,367,660,2024-11-12 18:14:41,200.35999999999999
2767,249,106,2024-08-10 03:08:13,119.91
2768,10,345,2024-06-16 15:34:29,137.39
2769,324,329,2024-07-16 03:07:04,162.91
2770,315,220,2024-10-26 00:37:25,130.89999999999998
2771,266,13,2024-05-24 16:57:50,105.91
2772,264,624,2024-06-20 23:21:53,23.99
2773,309,441,2024-03-30 21:34:46,154.86999999999998
2774,44,329,2024-01-21 11:21:49,67.96
2775,35,834,2024-02-07 23:48:31,221.85999999999999
2776,10,466,2024-06-23 02:39:45,41.97
2777,107,357,2024-05-27 01:04:55,80.94999999999999
2778,192,229,2024-12-23 11:09:34,15.99
2779,91,691,2024-07-16 05:09:26,43.97
2780,214,34,2024-09-05 00:59:57,45.95
2781,352,840,2024-12-11 06:46:31,111.94999999999999
2782,119,481,2024-10-07 09:20:16,111.94
2783,107,758,2024-02-22 03:31:03,169.87
2784,103,643,2024-08-29 14:26:01,98.94999999999999
2785,121,343,2024-12-27 19:58:38,275.31
2786,180,4,2024-09-29 11:43:49,71.97
2787,252,20,2024-03-02 05:38:36,30.47
2788,354,910,2024-07-16 23:16:03,85.92999999999999
2789,180,712,2024-02-29 18:52:05,58.940000000000005
2790,13,296,2024-07-08 00:21:58,142.9
2791,10,976,2024-11-29 18:16:01,5.49
2792,132,792,2024-01-18 11:45:56,182.33
2793,143,524,2024-01-16 10:21:29,22.99
2794,237,702,2024-10-08 23:05:26,168.35
2795,366,335,2024-03-10 13:54:21,123.93
2796,282,537,2024-06-10 18:45:04,229.34
2797,214,14,2024-10-01 12:16:39,64.94999999999999
2798,394,774,2024-06-21 14:52:21,154.88
2799,387,150,2024-07-19 09:40:56,193.38
2800,235,766,2024-12-01 14:04:09,188.85
2801,161,540,2024-10-16 23:01:16,53.449999999999996
2802,147,110,2024-02-27 15:31:19,146.42
2803,336,635,2024-10-24 04:16:20,36.46
2804,127,420,2024-10-14 12:14:18,64.47
2805,232,224,2024-11-18 07:21:35,134.87
2806,245,136,2024-02-06 20:04:23,12.99
2807,386,524,2024-12-05 18:03:11,172.35999999999999
2808,324,792,2024-05-13 13:50:08,123.36999999999999
2809,52,508,2024-08-18 05:39:47,35.98
2810,161,534,2024-03-31 23:29:19,108.88999999999999
2811,69,487,2024-01-05 00:38:02,69.93
2812,170,855,2024-07-21 04:11:22,192.88
2813,91,558,2024-11-29 08:30:30,173.35000000000002
2814,130,334,2024-06-13 04:23:25,134.91
2815,354,449,2024-09-22 00:16:47,164.39
2816,88,158,2024-08-14 17:56:10,56.97
2817,378,748,2024-08-25 03:54:37,115.93
2818,223,288,2024-07-08 15:06:06,203.86999999999998
2819,352,466,2024-12-03 16:20:09,15.99
2820,183,628,2024-07-09 17:56:17,138.88
2821,399,915,2024-02-03 21:22:44,40.93
2822,92,592,2024-01-21 16:14:15,155.37
2823,342,755,2024-12-07 02:31:10,55.93
2824,209,563,2024-08-25 23:19:03,141.39
2825,228,142,2024-12-23 23:41:08,16.47
2826,342,224,2024-03-11 02:23:47,167.87
2827,265,104,2024-11-19 03:46:04,168.38
2828,397,906,2024-04-04 04:24:57,132.39999999999998
2829,387,98,2024-10-17 06:07:42,142.39
2830,385,856,2024-08-21 22:00:50,209.87
2831,216,123,2024-01-19 05:05:45,73.42999999999999
2832,273,583,2024-10-31 14:46:27,235.86999999999998
2833,4,896,2024-02-28 22:59:30,78.96
2834,388,941,2024-02-16 16:54:29,101.89
2835,375,279,2024-12-15 03:39:09,60.95
2836,344,584,2024-11-22 11:54:06,54.42
2837,167,458,2024-10-07 05:24:17,106.88
2838,9,780,2024-07-07 22:02:55,138.91
2839,278,900,2024-10-22 03:19:09,60.94
2840,162,815,2024-10-16 17:22:44,87.43
2841,331,980,2024-12-17 15:18:14,165.36
2842,395,858,2024-11-18 18:49:49,48.959999999999994
2843,188,188,2024-07-23 17:37:52,42.45
2844,128,938,2024-07-16 09:37:24,136.38
2845,145,843,2024-11-22 06:10:19,135.91
2846,253,65,2024-03-12 23:06:09,163.85
2847,120,118,2024-05-12 11:25:24,67.39999999999999
2848,301,640,2024-11-29 18:03:36,237.33999999999997
2849,164,182,2024-01-14 10:04:51,183.89
2850,282,778,2024-09-04 00:17:31,165.87
2851,258,727,2024-06-08 21:29:05,121.39999999999999
2852,287,37,2024-08-08 16:43:00,149.85999999999999
2853,33,25,2024-03-28 16:22:08,88.92999999999999
2854,240,806,2024-04-03 17:20:43,105.91
2855,268,456,2024-08-14 16:42:09,169.89
2856,343,250,2024-07-14 07:39:08,68.96
2857,107,751,2024-01-03 13:51:59,74.94999999999999
2858,7,180,2024-03-30 10:20:35,93.91
2859,88,848,2024-10-26 00:08:06,76.42
2860,6,770,2024-10-22 22:51:31,56.93000000000001
2861,306,711,2024-03-18 19:23:57,103.92
2862,43,359,2024-02-08 08:00:30,101.4
2863,97,277,2024-08-06 00:26:53,13.98
2864,73,760,2024-03-17 21:56:53,252.35
2865,382,928,2024-01-12 11:34:34,93.9
2866,274,343,2024-04-24 22:16:44,173.35999999999999
2867,65,321,2024-05-22 12:07:12,275.33
2868,82,609,2024-03-08 21:26:09,79.40999999999998
2869,282,585,2024-07-08 08:06:58,68.97
2870,360,928,2024-09-12 02:54:56,59.97
2871,88,121,2024-10-16 16:35:27,77.96
2872,332,68,2024-05-24 06:14:25,75.91000000000001
2873,382,367,2024-07-24 17:45:21,62.97
2874,33,562,2024-02-18 06:46:46,176.85999999999999
2875,131,167,2024-02-02 23:40:24,118.90999999999998
2876,284,726,2024-06-20 18:28:37,27.96
2877,76,824,2024-03-07 14:49:03,71.46
2878,344,54,2024-08-01 17:27:38,69.94999999999999
2879,14,347,2024-03-26 06:19:22,217.86999999999998
2880,63,994,2024-10-12 03:25:37,34.96
2881,394,771,2024-02-23 01:14:57,75.91
2882,56,804,2024-04-13 21:49:01,133.36999999999998
2883,150,732,2024-02-15 16:29:42,87.92
2884,362,473,2024-02-25 06:23:57,27.98
2885,306,88,2024-08-17 07:49:08,10.98
2886,303,738,2024-01-17 15:10:53,134.91
2887,296,384,2024-12-29 16:46:05,184.33999999999997
2888,394,63,2024-06-23 09:32:14,125.91999999999999
2889,349,16,2024-09-29 23:29:33,77.9
2890,192,46,2024-09-08 22:36:18,56.949999999999996
2891,245,433,2024-03-07 23:06:06,224.84
2892,72,864,2024-11-09 23:43:32,219.36999999999998
2893,20,555,2024-11-15 08:25:24,140.85999999999999
2894,173,949,2024-10-09 23:16:28,95.43999999999998
2895,316,589,2024-02-10 19:14:01,148.86999999999998
2896,88,428,2024-04-18 23:51:33,72.95
2897,166,439,2024-02-25 18:27:24,27.95
2898,172,216,2024-03-12 12:57:33,17.99
2899,312,205,2024-04-17 09:03:51,65.94
2900,103,72,2024-05-12 09:28:50,208.38
2901,250,913,2024-12-31 15:16:47,74.97
2902,303,700,2024-05-22 04:16:12,44.47
2903,365,776,2024-04-01 10:38:27,53.949999999999996
2904,263,270,2024-07-25 11:13:34,74.94999999999999
2905,277,277,2024-05-09 15:06:43,106.92999999999998
2906,136,507,2024-06-17 00:50:15,84.91
2907,118,617,2024-08-12 19:33:50,260.85999999999996
2908,50,741,2024-02-12 08:08:49,134.87
2909,208,852,2024-08-13 19:18:37,35.98
2910,164,967,2024-08-29 12:01:17,89.9
2911,28,13,2024-11-27 11:25:53,73.91999999999999
2912,380,338,2024-06-30 00:59:50,290.84000000000003
2913,134,497,2024-12-07 08:51:04,102.92999999999999
2914,241,780,2024-05-24 02:48:36,129.36
2915,373,89,2024-07-11 12:35:01,64.95
2916,17,319,2024-07-29 19:08:45,24.99
2917,10,655,2024-06-02 04:01:12,301.31
2918,189,999,2024-05-15 02:18:38,181.85999999999999
2919,85,954,2024-07-19 15:33:01,134.94
2920,64,154,2024-08-01 04:42:02,15.98
2921,33,808,2024-05-16 08:38:50,147.82000000000002
2922,171,552,2024-10-03 01:05:04,74.95
2923,234,110,2024-12-19 16:07:47,41.96
2924,97,530,2024-08-07 20:42:59,167.9
2925,291,48,2024-09-10 14:10:32,175.85
2926,209,797,2024-09-18 11:08:12,148.89
2927,272,1,2024-04-21 10:10:11,206.85
2928,376,893,2024-03-09 02:58:57,93.93999999999998
2929,99,905,2024-07-05 12:16:43,96.94999999999999
2930,329,952,2024-06-17 00:26:19,83.4
2931,155,271,2024-07-14 10:28:22,224.83999999999997
2932,364,940,2024-06-19 02:47:11,49.47
2933,318,19,2024-05-16 01:57:48,135.86999999999998
2934,203,569,2024-08-25 13:10:03,5.49
2935,51,900,2024-09-05 18:03:59,53.97
2936,266,563,2024-02-03 07:46:20,138.41
2937,228,815,2024-08-16 13:14:39,220.85
2938,152,857,2024-08-14 01:35:38,5.99
2939,269,980,2024-03-22 18:25:53,102.92999999999998
2940,303,555,2024-12-11 10:44:22,148.89
2941,304,494,2024-08-28 08:19:29,109.92999999999999
2942,246,862,2024-04-08 17:24:11,124.9
2943,231,848,2024-12-13 02:53:43,35.94
2944,319,375,2024-10-31 12:55:38,23.979999999999997
2945,144,501,2024-06-13 22:46:13,237.88
2946,104,140,2024-09-26 19:39:58,29.96
2947,106,878,2024-02-27 21:06:29,33.97
2948,241,640,2024-05-07 09:56:18,119.94
2949,375,916,2024-12-21 04:19:02,35.98
2950,8,245,2024-05-21 21:17:04,63.400000000000006
2951,358,659,2024-04-13 19:49:29,224.86999999999998
2952,135,977,2024-08-16 23:14:39,128.92
2953,42,2,2024-08-08 07:40:29,53.97
2954,160,806,2024-08-27 21:08:19,73.42
2955,216,438,2024-05-27 16:26:45,49.47
2956,270,908,2024-02-15 20:53:51,6.99
2957,286,650,2024-03-18 03:24:30,89.39999999999999
2958,229,728,2024-04-08 07:16:15,77.41999999999999
2959,263,825,2024-12-08 04:52:54,108.87000000000002
2960,173,269,2024-01-17 05:59:52,15.97
2961,369,512,2024-11-23 22:30:55,76.42
2962,321,996,2024-04-08 15:25:59,48.95
2963,393,792,2024-09-28 00:59:32,70.95
2964,395,339,2024-04-06 19:15:55,192.32999999999998
2965,147,284,2024-11-11 22:35:32,73.92999999999999
2966,291,2,2024-02-10 15:04:24,32.46
2967,156,725,2024-12-27 12:46:32,205.35
2968,20,638,2024-08-21 03:42:08,119.92999999999998
2969,339,168,2024-10-28 06:42:54,148.88
2970,103,438,2024-04-16 13:47:20,128.9
2971,289,206,2024-05-12 15:32:18,126.86999999999999
2972,1,718,2024-11-19 04:47:48,53.97
2973,43,602,2024-11-11 03:04:48,20.97
2974,107,469,2024-08-04 08:51:23,160.37
2975,382,844,2024-03-26 18:07:23,145.87
2976,32,115,2024-10-26 04:39:16,95.44999999999999
2977,290,766,2024-07-14 14:12:54,69.96
2978,388,233,2024-01-23 22:00:41,9.98
2979,298,839,2024-01-16 01:53:50,190.80999999999997
2980,135,991,2024-11-13 17:46:06,168.35
2981,375,329,2024-01-08 00:11:02,47.47
2982,25,835,2024-11-19 12:47:13,20.99
2983,28,503,2024-09-30 09:35:22,130.36
2984,359,305,2024-01-06 22:14:00,192.89
2985,42,233,2024-11-13 00:19:45,101.92
2986,247,278,2024-10-06 17:32:35,114.41
2987,268,154,2024-08-04 16:24:14,240.84
2988,325,417,2024-01-17 15:36:20,34.97
2989,394,550,2024-08-15 17:06:29,5.99
2990,104,546,2024-07-04 06:23:44,189.89000000000001
2991,164,271,2024-10-17 14:19:39,52.959999999999994
2992,37,258,2024-01-15 19:47:33,71.93
2993,253,181,2024-01-23 20:09:03,168.85000000000002
2994,338,241,2024-10-27 13:18:18,83.9
2995,385,128,2024-08-12 02:03:02,71.97
2996,390,285,2024-09-09 14:40:08,52.959999999999994
2997,95,886,2024-06-04 08:57:29,41.459999999999994
2998,335,872,2024-05-14 03:57:59,134.41
2999,239,205,2024-12-14 10:49:35,163.91000000000003
3000,261,33,2024-08-10 23:15:52,213.87999999999997
3001,275,376,2024-06-19 08:43:01,104.92999999999999
3002,270,904,2024-02-15 23:41:09,21.49
3003,51,560,2024-08-16 00:37:03,165.38
3004,156,290,2024-10-24 09:39:38,266.34
3005,135,74,2024-07-11 15:47:33,237.37
3006,38,100,2024-07-17 11:16:17,57.97
3007,329,931,2024-04-09 18:01:20,147.86
3008,218,35,2024-06-22 17:01:57,42.459999999999994
3009,337,201,2024-10-07 06:49:53,155.42999999999998
3010,267,404,2024-12-04 10:30:31,64.92
3011,378,988,2024-04-01 16:06:06,121.91000000000001
3012,318,771,2024-08-15 06:16:10,133.39000000000001
3013,10,789,2024-01-02 07:35:13,63.44
3014,281,457,2024-08-29 11:10:31,44.97
3015,339,259,2024-11-12 00:45:17,68.97
3016,18,131,2024-06-21 13:21:30,224.88
3017,245,588,2024-09-17 00:10:59,75.96
3018,156,126,2024-03-02 03:27:18,118.39
3019,125,961,2024-04-04 15:47:09,196.88
3020,84,409,2024-03-15 10:36:34,43.44
3021,208,645,2024-08-24 13:18:59,129.91
3022,24,286,2024-01-05 23:17:27,133.88
3023,217,101,2024-04-19 04:40:52,18.97
3024,144,596,2024-01-12 23:20:24,166.89
3025,229,570,2024-03-16 10:26:12,34.96
3026,132,899,2024-07-08 02:01:33,146.38
3027,96,360,2024-06-22 04:28:59,235.85999999999999
3028,115,907,2024-05-23 10:05:15,113.91999999999999
3029,132,794,2024-09-25 18:17:59,124.42999999999999
3030,192,660,2024-05-24 07:20:07,67.95
3031,249,404,2024-09-15 21:52:29,76.42999999999999
3032,59,944,2024-06-29 01:03:15,136.9
3033,80,726,2024-12-31 03:24:21,7.99
3034,172,852,2024-12-15 13:07:41,157.92000000000002
3035,104,136,2024-08-06 19:26:37,20.99
3036,133,480,2024-03-06 11:11:06,87.92999999999999
3037,346,48,2024-01-05 22:36:54,18.99
3038,131,40,2024-09-16 22:04:26,27.96
3039,300,521,2024-06-10 02:01:26,75.96
3040,269,359,2024-12-12 05:28:03,161.86999999999998
3041,391,797,2024-08-14 15:59:26,24.979999999999997
3042,217,488,2024-08-04 14:15:01,20.99
3043,225,12,2024-03-30 04:40:29,119.88999999999999
3044,224,947,2024-04-13 22:25:43,126.87
3045,158,862,2024-06-23 11:16:42,67.96
3046,219,739,2024-02-10 11:54:06,151.35
3047,90,347,2024-01-08 01:43:02,112.38
3048,297,595,2024-08-05 07:49:59,33.46
3049,80,370,2024-02-08 02:44:50,100.94999999999999
3050,123,439,2024-07-18 16:34:49,152.86999999999998
3051,309,3,2024-12-09 07:16:20,106.88999999999999
3052,244,99,2024-12-31 13:32:21,110.43
3053,257,716,2024-07-25 19:14:44,160.41
3054,3,23,2024-11-01 06:16:57,95.89999999999999
3055,49,784,2024-06-18 18:00:29,279.84
3056,257,314,2024-07-08 06:32:34,37.44
3057,260,474,2024-02-08 21:49:44,201.84
3058,378,578,2024-12-18 23:38:36,157.87
3059,228,905,2024-09-02 10:10:46,104.86000000000001
3060,283,674,2024-01-21 18:03:51,101.9
3061,176,69,2024-12-23 23:04:50,47.95
3062,146,353,2024-06-03 21:57:11,138.38
3063,356,345,2024-12-11 20:04:33,16.47
3064,59,661,2024-03-01 06:40:25,105.91
3065,306,95,2024-10-08 18:02:22,72.93999999999998
3066,220,623,2024-07-27 19:29:24,53.959999999999994
3067,293,228,2024-09-28 06:27:39,15.98
3068,317,138,2024-02-11 03:05:22,65.94999999999999
3069,51,421,2024-11-20 22:54:33,67.43
3070,105,355,2024-12-10 15:51:32,134.37
3071,313,806,2024-09-26 17:38:47,37.94
3072,328,409,2024-01-27 21:29:03,156.90999999999997
3073,90,853,2024-05-27 08:07:12,93.90999999999998
3074,294,162,2024-09-13 10:38:41,253.85
3075,346,323,2024-12-29 17:14:12,12.99
3076,354,474,2024-07-25 05:37:46,84.89
3077,267,347,2024-12-15 03:26:52,89.88
3078,350,508,2024-09-05 19:51:40,131.91
3079,354,564,2024-04-10 15:03:44,142.91
3080,337,799,2024-06-17 15:07:25,120.92
3081,312,978,2024-04-29 02:19:38,208.85000000000002
3082,19,437,2024-02-01 02:52:06,58.95
3083,285,888,2024-12-16 18:24:13,107.89999999999998
3084,284,467,2024-11-11 17:02:05,178.87999999999997
3085,341,94,2024-02-14 01:19:52,168.33
3086,2,31,2024-06-03 23:22:15,198.87
3087,386,178,2024-10-01 13:27:58,22.97
3088,167,995,2024-04-25 11:30:19,154.88
3089,193,243,2024-02-17 00:53:46,73.44
3090,192,819,2024-10-08 13:20:35,110.92
3091,243,368,2024-10-27 19:38:18,105.38999999999999
3092,30,695,2024-07-25 11:27:17,21.97
3093,236,735,2024-11-19 12:00:41,56.94
3094,285,287,2024-09-09 16:45:18,17.97
3095,35,641,2024-03-21 17:46:09,10.98
3096,12,346,2024-08-10 17:52:06,100.44999999999999
3097,88,364,2024-11-03 01:02:47,78.96
3098,171,953,2024-01-30 23:32:29,47.98
3099,110,534,2024-04-01 07:58:45,104.91999999999999
3100,339,892,2024-12-22 09:06:25,114.89
3101,392,890,2024-05-29 01:14:12,156.39
3102,84,830,2024-03-08 01:17:40,159.84999999999997
3103,262,732,2024-03-15 02:28:32,14.97
3104,137,362,2024-08-08 08:54:23,172.86999999999998
3105,275,74,2024-05-19 17:32:34,170.85999999999999
3106,165,681,2024-07-11 21:12:39,94.92999999999999
3107,164,54,2024-02-16 02:56:04,28.97
3108,199,75,2024-10-22 15:58:02,174.85
3109,354,780,2024-08-30 23:33:55,155.87999999999997
3110,77,489,2024-08-16 00:42:32,17.97
3111,114,57,2024-10-28 01:41:11,99.44999999999999
3112,25,343,2024-08-22 11:04:12,104.91
3113,198,415,2024-01-01 09:17:41,129.89
3114,197,837,2024-03-10 14:24:52,202.89
3115,8,679,2024-02-02 14:32:42,19.98
3116,265,202,2024-10-19 21:00:09,101.43999999999998
3117,201,74,2024-11-22 05:39:15,50.92
3118,312,374,2024-08-21 08:39:39,218.87
3119,62,668,2024-08-13 09:17:51,41.98
3120,286,39,2024-12-02 02:36:47,150.88
3121,331,136,2024-11-28 01:00:23,27.479999999999997
3122,82,690,2024-04-24 21:49:13,93.91
3123,37,640,2024-01-25 21:13:42,220.85999999999999
3124,6,102,2024-04-29 21:43:23,140.35999999999999
3125,194,211,2024-05-11 01:16:49,118.92
3126,305,230,2024-03-26 02:41:41,139.41
3127,141,74,2024-01-27 19:18:43,153.85
3128,240,245,2024-10-08 22:05:31,19.97
3129,7,39,2024-07-12 15:13:10,156.87
3130,222,856,2024-06-08 08:12:25,36.43
3131,269,633,2024-02-10 18:06:07,31.97
3132,209,251,2024-05-15 13:06:29,112.88999999999997
3133,118,879,2024-04-27 06:17:40,6.99
3134,187,691,2024-07-18 18:17:36,308.84
3135,177,299,2024-07-14 06:00:11,209.36
3136,388,518,2024-07-22 22:10:31,137.85999999999999
3137,310,229,2024-04-05 05:33:01,105.40999999999998
3138,291,380,2024-04-27 01:12:27,150.86999999999998
3139,375,869,2024-11-30 04:21:37,108.91
3140,249,120,2024-06-17 01:41:12,173.39999999999998
3141,90,366,2024-10-03 02:38:01,167.89
3142,19,751,2024-11-01 14:43:58,174.87999999999997
3143,175,52,2024-02-12 18:49:22,155.89
3144,132,630,2024-01-03 22:39:48,17.97
3145,392,112,2024-01-06 13:52:33,10.98
3146,129,862,2024-08-31 22:29:08,75.42999999999999
3147,393,311,2024-07-25 23:41:59,128.9
3148,336,877,2024-09-22 13:02:38,136.39999999999998
3149,353,839,2024-10-20 11:06:03,118.39999999999999
3150,173,146,2024-12-28 19:41:50,166.86999999999998
3151,306,687,2024-02-29 06:19:33,72.92999999999998
3152,297,706,2024-03-15 00:55:06,37.44
3153,32,629,2024-02-06 16:15:19,37.44
3154,154,480,2024-04-02 01:42:20,6.99
3155,242,485,2024-03-17 20:41:30,130.89000000000001
3156,89,650,2024-05-12 23:12:48,14.97
3157,318,684,2024-05-06 07:11:29,44.46
3158,39,17,2024-02-21 10:31:46,170.34
3159,71,4,2024-01-14 21:51:56,5.49
3160,219,506,2024-09-02 09:23:15,35.98
3161,212,510,2024-04-24 08:16:51,140.4
3162,36,410,2024-05-19 20:11:27,183.4
3163,354,887,2024-07-07 21:21:47,106.93999999999998
3164,115,705,2024-02-04 16:11:05,119.41999999999999
3165,138,902,2024-01-25 10:56:22,71.95
3166,135,513,2024-10-19 06:27:18,77.39999999999999
3167,54,242,2024-05-04 09:05:56,16.47
3168,364,645,2024-04-24 14:36:44,74.46
3169,364,769,2024-04-01 14:50:24,29.98
3170,68,4,2024-06-18 05:49:18,5.49
3171,335,213,2024-02-10 01:17:13,44.97
3172,300,688,2024-11-11 20:40:47,49.959999999999994
3173,60,133,2024-06-14 02:35:19,20.97
3174,27,158,2024-09-11 05:36:17,187.39
3175,225,581,2024-05-28 00:52:04,131.91
3176,42,186,2024-04-12 17:16:34,68.94
3177,116,411,2024-08-29 23:15:13,128.94
3178,263,386,2024-01-27 22:11:29,136.9
3179,145,69,2024-06-17 02:27:43,29.97
3180,44,377,2024-12-10 15:53:19,73.42
3181,36,696,2024-11-05 18:55:02,16.97
3182,338,87,2024-09-27 15:32:16,132.93
3183,158,715,2024-10-18 06:46:22,17.97
3184,346,329,2024-10-27 09:29:20,52.93000000000001
3185,107,629,2024-10-28 08:40:07,10.98
3186,178,219,2024-10-01 10:46:20,129.39999999999998
3187,14,419,2024-08-23 19:27:13,41.45
