payment_id,payment_method,amount,status,payment_date
2693,Credit Card,146.9,Completed,01/01/2024
2694,Credit Card,130.38,Completed,07/15/2024
2695,Credit Card,37.97,Completed,01/07/2024
2696,Cash,4.99,Completed,06/18/2024
2697,Credit Card,93.94,Completed,04/07/2024
2698,Credit Card,151.32999999999998,Completed,07/29/2024
2699,Credit Card,173.37,Completed,06/17/2024
2700,Credit Card,152.41,Completed,11/25/2024
2701,Mobile Payment,14.97,Completed,10/03/2024
2702,Credit Card,71.97,Declined,02/07/2024
2703,Mobile Payment,42.93,Completed,06/03/2024
2704,Credit Card,46.959999999999994,Completed,09/20/2024
2705,Credit Card,20.97,Completed,03/22/2024
2706,Credit Card,110.91,Completed,01/07/2024
2707,Credit Card,29.47,Completed,10/19/2024
2708,Cash,35.98,Completed,05/01/2024
2709,Credit Card,117.4,Completed,08/28/2024
2710,Credit Card,64.94,Completed,01/11/2024
2711,Credit Card,142.42,Declined,07/26/2024
2712,Credit Card,73.96,Completed,01/14/2024
2713,Mobile Payment,239.85,Completed,06/09/2024
2714,Mobile Payment,5.49,Completed,08/08/2024
2715,Cash,117.39999999999999,Declined,11/01/2024
2716,Credit Card,121.38999999999999,Completed,03/04/2024
2717,Credit Card,142.88,Declined,03/11/2024
2718,Credit Card,117.9,Completed,06/30/2024
2719,Cash,173.85999999999999,Declined,09/15/2024
2720,Credit Card,155.86,Completed,05/31/2024
2721,Cash,235.84999999999997,Completed,06/30/2024
2722,Cash,14.97,Completed,06/12/2024
2723,Credit Card,181.86999999999998,Completed,02/01/2024
2724,Credit Card,197.35999999999999,Completed,10/03/2024
2725,Credit Card,192.83999999999997,Completed,10/27/2024
2726,Credit Card,105.94999999999999,Declined,05/27/2024
2727,Credit Card,196.35,Declined,02/23/2024
2728,Cash,178.35999999999999,Completed,05/15/2024
2729,Cash,18.97,Completed,01/18/2024
2730,Cash,96.92999999999999,Declined,02/09/2024
2731,Credit Card,118.85000000000001,Completed,12/09/2024
2732,Credit Card,15.98,Completed,12/21/2024
2733,Cash,162.38,Completed,09/19/2024
2734,Credit Card,135.88,Completed,07/19/2024
2735,Credit Card,95.94,Completed,07/27/2024
2736,Credit Card,266.30999999999995,Timeout,04/13/2024
2737,Credit Card,79.94999999999999,Completed,01/14/2024
2738,Credit Card,57.959999999999994,Completed,03/14/2024
2739,Credit Card,108.89,Timeout,05/15/2024
2740,Credit Card,156.34999999999997,Completed,09/11/2024
2741,Cash,49.47,Completed,02/01/2024
2742,Credit Card,136.42999999999998,Completed,02/21/2024
2743,Mobile Payment,93.9,Completed,04/17/2024
2744,Credit Card,137.87,Completed,02/15/2024
2745,Cash,77.41,Completed,10/14/2024
2746,Credit Card,129.36,Completed,10/03/2024
2747,Credit Card,11.98,Declined,03/16/2024
2748,Credit Card,70.96,Completed,10/29/2024
2749,Cash,29.96,Completed,07/19/2024
2750,Credit Card,21.46,Completed,01/20/2024
2751,Mobile Payment,23.99,Completed,09/11/2024
2752,Credit Card,185.85,Timeout,11/19/2024
2753,Cash,88.94,Timeout,02/14/2024
2754,Credit Card,63.95,Completed,09/19/2024
2755,Credit Card,176.9,Completed,01/17/2024
2756,Credit Card,98.94,Timeout,12/15/2024
2757,Credit Card,117.38000000000001,Completed,11/29/2024
2758,Cash,111.94,Declined,07/16/2024
2759,Cash,33.48,Completed,10/19/2024
2760,Cash,113.88999999999999,Completed,08/22/2024
2761,Credit Card,120.92999999999999,Completed,03/11/2024
2762,Credit Card,154.43,Completed,07/24/2024
2763,Cash,271.34000000000003,Completed,04/19/2024
2764,Cash,56.940000000000005,Completed,10/15/2024
2765,Credit Card,37.98,Timeout,09/11/2024
2766,Cash,200.35999999999999,Completed,11/12/2024
2767,Mobile Payment,119.91,Completed,08/10/2024
2768,Credit Card,137.39,Completed,06/16/2024
2769,Credit Card,162.91,Completed,07/16/2024
2770,Credit Card,130.89999999999998,Completed,10/26/2024
2771,Cash,105.91,Completed,05/24/2024
2772,Mobile Payment,23.99,Completed,06/20/2024
2773,Mobile Payment,154.86999999999998,Completed,03/30/2024
2774,Credit Card,67.96,Completed,01/21/2024
2775,Credit Card,221.85999999999999,Completed,02/07/2024
2776,Credit Card,41.97,Completed,06/23/2024
2777,Credit Card,80.94999999999999,Completed,05/27/2024
2778,Mobile Payment,15.99,Completed,12/23/2024
2779,Credit Card,43.97,Completed,07/16/2024
2780,Credit Card,45.95,Completed,09/05/2024
2781,Cash,111.94999999999999,Completed,12/11/2024
2782,Cash,111.94,Completed,10/07/2024
2783,Cash,169.87,Completed,02/22/2024
2784,Credit Card,98.94999999999999,Completed,08/29/2024
2785,Cash,275.31,Completed,12/27/2024
2786,Credit Card,71.97,Completed,09/29/2024
2787,Credit Card,30.47,Declined,03/02/2024
2788,Credit Card,85.92999999999999,Completed,07/16/2024
2789,Mobile Payment,58.940000000000005,Completed,02/29/2024
2790,Credit Card,142.9,Completed,07/08/2024
2791,Cash,5.49,Completed,11/29/2024
2792,Cash,182.33,Completed,01/18/2024
2793,Mobile Payment,22.99,Completed,01/16/2024
2794,Credit Card,168.35,Completed,10/08/2024
2795,Credit Card,123.93,Completed,03/10/2024
2796,Credit Card,229.34,Completed,06/10/2024
2797,Cash,64.94999999999999,Completed,10/01/2024
2798,Credit Card,154.88,Completed,06/21/2024
2799,Cash,193.38,Completed,07/19/2024
2800,Credit Card,188.85,Completed,12/01/2024
2801,Cash,53.449999999999996,Completed,10/16/2024
2802,Credit Card,146.42,Completed,02/27/2024
2803,Mobile Payment,36.46,Completed,10/24/2024
2804,Credit Card,64.47,Completed,10/14/2024
2805,Cash,134.87,Completed,11/18/2024
2806,Cash,12.99,Completed,02/06/2024
2807,Credit Card,172.35999999999999,Completed,12/05/2024
2808,Mobile Payment,123.36999999999999,Completed,05/13/2024
2809,Credit Card,35.98,Completed,08/18/2024
2810,Credit Card,108.88999999999999,Completed,03/31/2024
2811,Credit Card,69.93,Completed,01/05/2024
2812,Credit Card,192.88,Completed,07/21/2024
2813,Credit Card,173.35000000000002,Declined,11/29/2024
2814,Credit Card,134.91,Completed,06/13/2024
2815,Credit Card,164.39,Completed,09/22/2024
2816,Credit Card,56.97,Completed,08/14/2024
2817,Credit Card,115.93,Completed,08/25/2024
2818,Credit Card,203.86999999999998,Completed,07/08/2024
2819,Credit Card,15.99,Completed,12/03/2024
2820,Credit Card,138.88,Completed,07/09/2024
2821,Credit Card,40.93,Completed,02/03/2024
2822,Credit Card,155.37,Declined,01/21/2024
2823,Credit Card,55.93,Completed,12/07/2024
2824,Credit Card,141.39,Declined,08/25/2024
2825,Credit Card,16.47,Completed,12/23/2024
2826,Credit Card,167.87,Completed,03/11/2024
2827,Credit Card,168.38,Completed,11/19/2024
2828,Credit Card,132.39999999999998,Completed,04/04/2024
2829,Credit Card,142.39,Declined,10/17/2024
2830,Mobile Payment,209.87,Declined,08/21/2024
2831,Cash,73.42999999999999,Completed,01/19/2024
2832,Credit Card,235.86999999999998,Completed,10/31/2024
2833,Cash,78.96,Completed,02/28/2024
2834,Credit Card,101.89,Declined,02/16/2024
2835,Cash,60.95,Completed,12/15/2024
2836,Credit Card,54.42,Completed,11/22/2024
2837,Credit Card,106.88,Completed,10/07/2024
2838,Credit Card,138.91,Completed,07/07/2024
2839,Cash,60.94,Completed,10/22/2024
2840,Mobile Payment,87.43,Completed,10/16/2024
2841,Cash,165.36,Completed,12/17/2024
2842,Credit Card,48.959999999999994,Completed,11/18/2024
2843,Credit Card,42.45,Declined,07/23/2024
2844,Credit Card,136.38,Completed,07/16/2024
2845,Credit Card,135.91,Completed,11/22/2024
2846,Credit Card,163.85,Completed,03/12/2024
2847,Cash,67.39999999999999,Completed,05/12/2024
2848,Credit Card,237.33999999999997,Completed,11/29/2024
2849,Cash,183.89,Completed,01/14/2024
2850,Credit Card,165.87,Completed,09/04/2024
2851,Credit Card,121.39999999999999,Completed,06/08/2024
2852,Credit Card,149.85999999999999,Completed,08/08/2024
2853,Cash,88.92999999999999,Declined,03/28/2024
2854,Credit Card,105.91,Completed,04/03/2024
2855,Credit Card,169.89,Completed,08/14/2024
2856,Mobile Payment,68.96,Declined,07/14/2024
2857,Cash,74.94999999999999,Completed,01/03/2024
2858,Credit Card,93.91,Completed,03/30/2024
2859,Credit Card,76.42,Completed,10/26/2024
2860,Cash,56.93000000000001,Timeout,10/22/2024
2861,Cash,103.92,Timeout,03/18/2024
2862,Mobile Payment,101.4,Completed,02/08/2024
2863,Credit Card,13.98,Completed,08/06/2024
2864,Credit Card,252.35,Completed,03/17/2024
2865,Credit Card,93.9,Completed,01/12/2024
2866,Credit Card,173.35999999999999,Completed,04/24/2024
2867,Cash,275.33,Completed,05/22/2024
2868,Credit Card,79.40999999999998,Completed,03/08/2024
2869,Credit Card,68.97,Completed,07/08/2024
2870,Cash,59.97,Completed,09/12/2024
2871,Credit Card,77.96,Completed,10/16/2024
2872,Cash,75.91000000000001,Completed,05/24/2024
2873,Cash,62.97,Completed,07/24/2024
2874,Credit Card,176.85999999999999,Timeout,02/18/2024
2875,Credit Card,118.90999999999998,Completed,02/02/2024
2876,Credit Card,27.96,Declined,06/20/2024
2877,Credit Card,71.46,Completed,03/07/2024
2878,Credit Card,69.94999999999999,Completed,08/01/2024
2879,Cash,217.86999999999998,Completed,03/26/2024
2880,Credit Card,34.96,Completed,10/12/2024
2881,Cash,75.91,Completed,02/23/2024
2882,Mobile Payment,133.36999999999998,Completed,04/13/2024
2883,Credit Card,87.92,Completed,02/15/2024
2884,Credit Card,27.98,Completed,02/25/2024
2885,Cash,10.98,Completed,08/17/2024
2886,Cash,134.91,Completed,01/17/2024
2887,Credit Card,184.33999999999997,Completed,12/29/2024
2888,Cash,125.91999999999999,Declined,06/23/2024
2889,Mobile Payment,77.9,Completed,09/29/2024
2890,Credit Card,56.949999999999996,Completed,09/08/2024
2891,Credit Card,224.84,Completed,03/07/2024
2892,Credit Card,219.36999999999998,Declined,11/09/2024
2893,Credit Card,140.85999999999999,Completed,11/15/2024
2894,Cash,95.43999999999998,Timeout,10/09/2024
2895,Credit Card,148.86999999999998,Completed,02/10/2024
2896,Credit Card,72.95,Completed,04/18/2024
2897,Credit Card,27.95,Declined,02/25/2024
2898,Cash,17.99,Completed,03/12/2024
2899,Credit Card,65.94,Completed,04/17/2024
2900,Credit Card,208.38,Timeout,05/12/2024
2901,Credit Card,74.97,Completed,12/31/2024
2902,Mobile Payment,44.47,Completed,05/22/2024
2903,Cash,53.949999999999996,Timeout,04/01/2024
2904,Cash,74.94999999999999,Completed,07/25/2024
2905,Credit Card,106.92999999999998,Completed,05/09/2024
2906,Cash,84.91,Completed,06/17/2024
2907,Credit Card,260.85999999999996,Completed,08/12/2024
2908,Cash,134.87,Completed,02/12/2024
2909,Cash,35.98,Completed,08/13/2024
2910,Credit Card,89.9,Declined,08/29/2024
2911,Credit Card,73.91999999999999,Completed,11/27/2024
2912,Mobile Payment,290.84000000000003,Completed,06/30/2024
2913,Cash,102.92999999999999,Declined,12/07/2024
2914,Credit Card,129.36,Declined,05/24/2024
2915,Credit Card,64.95,Completed,07/11/2024
2916,Cash,24.99,Completed,07/29/2024
2917,Credit Card,301.31,Completed,06/02/2024
2918,Cash,181.85999999999999,Completed,05/15/2024
2919,Cash,134.94,Completed,07/19/2024
2920,Cash,15.98,Declined,08/01/2024
2921,Cash,147.82000000000002,Completed,05/16/2024
2922,Credit Card,74.95,Declined,10/03/2024
2923,Credit Card,41.96,Completed,12/19/2024
2924,Cash,167.9,Completed,08/07/2024
2925,Cash,175.85,Completed,09/10/2024
2926,Credit Card,148.89,Completed,09/18/2024
2927,Cash,206.85,Completed,04/21/2024
2928,Mobile Payment,93.93999999999998,Completed,03/09/2024
2929,Mobile Payment,96.94999999999999,Timeout,07/05/2024
2930,Cash,83.4,Completed,06/17/2024
2931,Credit Card,224.83999999999997,Declined,07/14/2024
2932,Credit Card,49.47,Completed,06/19/2024
2933,Credit Card,135.86999999999998,Completed,05/16/2024
2934,Cash,5.49,Completed,08/25/2024
2935,Credit Card,53.97,Completed,09/05/2024
2936,Cash,138.41,Completed,02/03/2024
2937,Cash,220.85,Completed,08/16/2024
2938,Credit Card,5.99,Declined,08/14/2024
2939,Cash,102.92999999999998,Completed,03/22/2024
2940,Credit Card,148.89,Declined,12/11/2024
2941,Cash,109.92999999999999,Declined,08/28/2024
2942,Cash,124.9,Completed,04/08/2024
2943,Cash,35.94,Completed,12/13/2024
2944,Cash,23.979999999999997,Completed,10/31/2024
2945,Cash,237.88,Completed,06/13/2024
2946,Mobile Payment,29.96,Declined,09/26/2024
2947,Credit Card,33.97,Completed,02/27/2024
2948,Credit Card,119.94,Completed,05/07/2024
2949,Credit Card,35.98,Declined,12/21/2024
2950,Credit Card,63.400000000000006,Completed,05/21/2024
2951,Credit Card,224.86999999999998,Completed,04/13/2024
2952,Mobile Payment,128.92,Completed,08/16/2024
2953,Cash,53.97,Completed,08/08/2024
2954,Credit Card,73.42,Completed,08/27/2024
2955,Credit Card,49.47,Completed,05/27/2024
2956,Credit Card,6.99,Completed,02/15/2024
2957,Credit Card,89.39999999999999,Completed,03/18/2024
2958,Credit Card,77.41999999999999,Completed,04/08/2024
2959,Mobile Payment,108.87000000000002,Completed,12/08/2024
2960,Credit Card,15.97,Completed,01/17/2024
2961,Mobile Payment,76.42,Declined,11/23/2024
2962,Credit Card,48.95,Completed,04/08/2024
2963,Credit Card,70.95,Completed,09/28/2024
2964,Mobile Payment,192.32999999999998,Completed,04/06/2024
2965,Credit Card,73.92999999999999,Completed,11/11/2024
2966,Credit Card,32.46,Completed,02/10/2024
2967,Credit Card,205.35,Completed,12/27/2024
2968,Credit Card,119.92999999999998,Completed,08/21/2024
2969,Credit Card,148.88,Declined,10/28/2024
2970,Credit Card,128.9,Completed,04/16/2024
2971,Credit Card,126.86999999999999,Completed,05/12/2024
2972,Cash,53.97,Completed,11/19/2024
2973,Cash,20.97,Completed,11/11/2024
2974,Credit Card,160.37,Completed,08/04/2024
2975,Credit Card,145.87,Completed,03/26/2024
2976,Credit Card,95.44999999999999,Completed,10/26/2024
2977,Credit Card,69.96,Completed,07/14/2024
2978,Cash,9.98,Completed,01/23/2024
2979,Credit Card,190.80999999999997,Declined,01/16/2024
2980,Credit Card,168.35,Completed,11/13/2024
2981,Credit Card,47.47,Completed,01/08/2024
2982,Credit Card,20.99,Completed,11/19/2024
2983,Cash,130.36,Completed,09/30/2024
2984,Mobile Payment,192.89,Declined,01/06/2024
2985,Cash,101.92,Timeout,11/13/2024
2986,Cash,114.41,Completed,10/06/2024
2987,Credit Card,240.84,Completed,08/04/2024
2988,Cash,34.97,Timeout,01/17/2024
2989,Credit Card,5.99,Completed,08/15/2024
2990,Credit Card,189.89000000000001,Completed,07/04/2024
2991,Credit Card,52.959999999999994,Completed,10/17/2024
2992,Credit Card,71.93,Completed,01/15/2024
2993,Mobile Payment,168.85000000000002,Completed,01/23/2024
2994,Cash,83.9,Completed,10/27/2024
2995,Credit Card,71.97,Completed,08/12/2024
2996,Credit Card,52.959999999999994,Completed,09/09/2024
2997,Credit Card,41.459999999999994,Timeout,06/04/2024
2998,Cash,134.41,Completed,05/14/2024
2999,Credit Card,163.91000000000003,Completed,12/14/2024
3000,Cash,213.87999999999997,Completed,08/10/2024
3001,Mobile Payment,104.92999999999999,Completed,06/19/2024
3002,Cash,21.49,Completed,02/15/2024
3003,Credit Card,165.38,Completed,08/16/2024
3004,Credit Card,266.34,Completed,10/24/2024
3005,Credit Card,237.37,Declined,07/11/2024
3006,Credit Card,57.97,Completed,07/17/2024
3007,Credit Card,147.86,Completed,04/09/2024
3008,Cash,42.459999999999994,Completed,06/22/2024
3009,Cash,155.42999999999998,Completed,10/07/2024
3010,Credit Card,64.92,Completed,12/04/2024
3011,Credit Card,121.91000000000001,Completed,04/01/2024
3012,Credit Card,133.39000000000001,Completed,08/15/2024
3013,Credit Card,63.44,Declined,01/02/2024
3014,Mobile Payment,44.97,Completed,08/29/2024
3015,Credit Card,68.97,Completed,11/12/2024
3016,Credit Card,224.88,Completed,06/21/2024
3017,Credit Card,75.96,Declined,09/17/2024
3018,Credit Card,118.39,Completed,03/02/2024
3019,Cash,196.88,Completed,04/04/2024
3020,Credit Card,43.44,Completed,03/15/2024
3021,Cash,129.91,Completed,08/24/2024
3022,Credit Card,133.88,Completed,01/05/2024
3023,Credit Card,18.97,Completed,04/19/2024
3024,Cash,166.89,Completed,01/12/2024
3025,Credit Card,34.96,Timeout,03/16/2024
3026,Credit Card,146.38,Completed,07/08/2024
3027,Cash,235.85999999999999,Completed,06/22/2024
3028,Credit Card,113.91999999999999,Declined,05/23/2024
3029,Credit Card,124.42999999999999,Completed,09/25/2024
3030,Credit Card,67.95,Completed,05/24/2024
3031,Credit Card,76.42999999999999,Completed,09/15/2024
3032,Cash,136.9,Completed,06/29/2024
3033,Credit Card,7.99,Completed,12/31/2024
3034,Credit Card,157.92000000000002,Completed,12/15/2024
3035,Cash,20.99,Completed,08/06/2024
3036,Credit Card,87.92999999999999,Completed,03/06/2024
3037,Credit Card,18.99,Completed,01/05/2024
3038,Credit Card,27.96,Completed,09/16/2024
3039,Cash,75.96,Completed,06/10/2024
3040,Credit Card,161.86999999999998,Completed,12/12/2024
3041,Credit Card,24.979999999999997,Completed,08/14/2024
3042,Cash,20.99,Completed,08/04/2024
3043,Credit Card,119.88999999999999,Completed,03/30/2024
3044,Credit Card,126.87,Completed,04/13/2024
3045,Credit Card,67.96,Completed,06/23/2024
3046,Credit Card,151.35,Completed,02/10/2024
3047,Cash,112.38,Completed,01/08/2024
3048,Credit Card,33.46,Completed,08/05/2024
3049,Credit Card,100.94999999999999,Declined,02/08/2024
3050,Credit Card,152.86999999999998,Completed,07/18/2024
3051,Credit Card,106.88999999999999,Completed,12/09/2024
3052,Credit Card,110.43,Declined,12/31/2024
3053,Credit Card,160.41,Completed,07/25/2024
3054,Credit Card,95.89999999999999,Completed,11/01/2024
3055,Credit Card,279.84,Completed,06/18/2024
3056,Mobile Payment,37.44,Completed,07/08/2024
3057,Credit Card,201.84,Completed,02/08/2024
3058,Credit Card,157.87,Declined,12/18/2024
3059,Mobile Payment,104.86000000000001,Completed,09/02/2024
3060,Credit Card,101.9,Completed,01/21/2024
3061,Credit Card,47.95,Completed,12/23/2024
3062,Cash,138.38,Declined,06/03/2024
3063,Cash,16.47,Completed,12/11/2024
3064,Credit Card,105.91,Completed,03/01/2024
3065,Credit Card,72.93999999999998,Timeout,10/08/2024
3066,Cash,53.959999999999994,Declined,07/27/2024
3067,Cash,15.98,Completed,09/28/2024
3068,Cash,65.94999999999999,Completed,02/11/2024
3069,Credit Card,67.43,Declined,11/20/2024
3070,Credit Card,134.37,Completed,12/10/2024
3071,Credit Card,37.94,Completed,09/26/2024
3072,Cash,156.90999999999997,Completed,01/27/2024
3073,Credit Card,93.90999999999998,Declined,05/27/2024
3074,Credit Card,253.85,Completed,09/13/2024
3075,Mobile Payment,12.99,Completed,12/29/2024
3076,Cash,84.89,Completed,07/25/2024
3077,Credit Card,89.88,Timeout,12/15/2024
3078,Credit Card,131.91,Completed,09/05/2024
3079,Credit Card,142.91,Completed,04/10/2024
3080,Cash,120.92,Completed,06/17/2024
3081,Credit Card,208.85000000000002,Completed,04/29/2024
3082,Mobile Payment,58.95,Completed,02/01/2024
3083,Cash,107.89999999999998,Completed,12/16/2024
3084,Cash,178.87999999999997,Declined,11/11/2024
3085,Credit Card,168.33,Completed,02/14/2024
3086,Credit Card,198.87,Completed,06/03/2024
3087,Credit Card,22.97,Completed,10/01/2024
3088,Credit Card,154.88,Completed,04/25/2024
3089,Cash,73.44,Completed,02/17/2024
3090,Credit Card,110.92,Completed,10/08/2024
3091,Credit Card,105.38999999999999,Completed,10/27/2024
3092,Mobile Payment,21.97,Completed,07/25/2024
3093,Credit Card,56.94,Completed,11/19/2024
3094,Cash,17.97,Completed,09/09/2024
3095,Cash,10.98,Completed,03/21/2024
3096,Cash,100.44999999999999,Completed,08/10/2024
3097,Credit Card,78.96,Completed,11/03/2024
3098,Cash,47.98,Declined,01/30/2024
3099,Mobile Payment,104.91999999999999,Completed,04/01/2024
3100,Credit Card,114.89,Completed,12/22/2024
3101,Credit Card,156.39,Completed,05/29/2024
3102,Cash,159.84999999999997,Timeout,03/08/2024
3103,Credit Card,14.97,Timeout,03/15/2024
3104,Credit Card,172.86999999999998,Declined,08/08/2024
3105,Credit Card,170.85999999999999,Completed,05/19/2024
3106,Credit Card,94.92999999999999,Timeout,07/11/2024
3107,Credit Card,28.97,Completed,02/16/2024
3108,Cash,174.85,Completed,10/22/2024
3109,Credit Card,155.87999999999997,Completed,08/30/2024
3110,Credit Card,17.97,Declined,08/16/2024
3111,Cash,99.44999999999999,Completed,10/28/2024
3112,Credit Card,104.91,Declined,08/22/2024
3113,Cash,129.89,Completed,01/01/2024
3114,Credit Card,202.89,Completed,03/10/2024
3115,Cash,19.98,Completed,02/02/2024
3116,Credit Card,101.43999999999998,Completed,10/19/2024
3117,Credit Card,50.92,Completed,11/22/2024
3118,Cash,218.87,Completed,08/21/2024
3119,Credit Card,41.98,Completed,08/13/2024
3120,Credit Card,150.88,Declined,12/02/2024
3121,Mobile Payment,27.479999999999997,Completed,11/28/2024
3122,Credit Card,93.91,Completed,04/24/2024
3123,Credit Card,220.85999999999999,Declined,01/25/2024
3124,Credit Card,140.35999999999999,Completed,04/29/2024
3125,Cash,118.92,Completed,05/11/2024
3126,Cash,139.41,Completed,03/26/2024
3127,Mobile Payment,153.85,Completed,01/27/2024
3128,Cash,19.97,Completed,10/08/2024
3129,Credit Card,156.87,Declined,07/12/2024
3130,Credit Card,36.43,Completed,06/08/2024
3131,Cash,31.97,Completed,02/10/2024
3132,Cash,112.88999999999997,Completed,05/15/2024
3133,Credit Card,6.99,Completed,04/27/2024
3134,Credit Card,308.84,Completed,07/18/2024
3135,Cash,209.36,Timeout,07/14/2024
3136,Credit Card,137.85999999999999,Completed,07/22/2024
3137,Cash,105.40999999999998,Declined,04/05/2024
3138,Credit Card,150.86999999999998,Declined,04/27/2024
3139,Cash,108.91,Completed,11/30/2024
3140,Credit Card,173.39999999999998,Completed,06/17/2024
3141,Cash,167.89,Completed,10/03/2024
3142,Credit Card,174.87999999999997,Completed,11/01/2024
3143,Credit Card,155.89,Completed,02/12/2024
3144,Mobile Payment,17.97,Completed,01/03/2024
3145,Credit Card,10.98,Declined,01/06/2024
3146,Credit Card,75.42999999999999,Declined,08/31/2024
3147,Credit Card,128.9,Completed,07/25/2024
3148,Credit Card,136.39999999999998,Completed,09/22/2024
3149,Cash,118.39999999999999,Declined,10/20/2024
3150,Credit Card,166.86999999999998,Completed,12/28/2024
3151,Credit Card,72.92999999999998,Completed,02/29/2024
3152,Credit Card,37.44,Declined,03/15/2024
3153,Credit Card,37.44,Completed,02/06/2024
3154,Credit Card,6.99,Completed,04/02/2024
3155,Cash,130.89000000000001,Completed,03/17/2024
3156,Cash,14.97,Completed,05/12/2024
3157,Credit Card,44.46,Completed,05/06/2024
3158,Cash,170.34,Completed,02/21/2024
3159,Credit Card,5.49,Completed,01/14/2024
3160,Cash,35.98,Completed,09/02/2024
3161,Credit Card,140.4,Completed,04/24/2024
3162,Mobile Payment,183.4,Declined,05/19/2024
3163,Cash,106.93999999999998,Timeout,07/07/2024
3164,Mobile Payment,119.41999999999999,Declined,02/04/2024
3165,Credit Card,71.95,Declined,01/25/2024
3166,Credit Card,77.39999999999999,Completed,10/19/2024
3167,Credit Card,16.47,Completed,05/04/2024
3168,Credit Card,74.46,Completed,04/24/2024
3169,Mobile Payment,29.98,Completed,04/01/2024
3170,Cash,5.49,Completed,06/18/2024
3171,Credit Card,44.97,Completed,02/10/2024
3172,Cash,49.959999999999994,Completed,11/11/2024
3173,Credit Card,20.97,Completed,06/14/2024
3174,Credit Card,187.39,Completed,09/11/2024
3175,Cash,131.91,Completed,05/28/2024
3176,Cash,68.94,Timeout,04/12/2024
3177,Cash,128.94,Completed,08/29/2024
3178,Credit Card,136.9,Completed,01/27/2024
3179,Credit Card,29.97,Completed,06/17/2024
3180,Credit Card,73.42,Declined,12/10/2024
3181,Credit Card,16.97,Completed,11/05/2024
3182,Credit Card,132.93,Declined,09/27/2024
3183,Credit Card,17.97,Completed,10/18/2024
3184,Cash,52.93000000000001,Declined,10/27/2024
3185,Credit Card,10.98,Completed,10/28/2024
3186,Credit Card,129.39999999999998,Completed,10/01/2024
3187,Credit Card,41.45,Timeout,08/23/2024
3188,Credit Card,179.88,Completed,02/03/2024
3189,Credit Card,189.87999999999997,Completed,02/09/2024
3190,Credit Card,82.91000000000001,Timeout,08/27/2024
3191,Cash,96.89999999999999,Completed,02/14/2024
3192,Credit Card,212.85999999999999,Declined,04/02/2024
3193,Cash,168.39,Timeout,08/09/2024
3194,Credit Card,11.98,Declined,02/07/2024
3195,Cash,42.959999999999994,Completed,08/10/2024
3196,Credit Card,87.41,Declined,04/24/2024
3197,Credit Card,124.88999999999999,Completed,11/27/2024
3198,Credit Card,35.98,Declined,02/13/2024
3199,Credit Card,198.36999999999998,Completed,04/12/2024
3200,Credit Card,170.89,Completed,02/19/2024
3201,Credit Card,102.38,Completed,02/07/2024
3202,Credit Card,52.949999999999996,Completed,02/02/2024
3203,Cash,23.96,Completed,01/17/2024
3204,Cash,20.97,Completed,10/04/2024
3205,Cash,143.91,Completed,03/15/2024
3206,Credit Card,105.42,Completed,11/30/2024
3207,Credit Card,208.37,Completed,06/22/2024
3208,Credit Card,133.9,Completed,12/23/2024
3209,Cash,21.49,Completed,10/21/2024
3210,Cash,130.85999999999999,Completed,02/11/2024
3211,Credit Card,17.97,Completed,04/19/2024
3212,Credit Card,206.36,Completed,02/25/2024
3213,Credit Card,131.93,Completed,07/21/2024
3214,Credit Card,87.41999999999999,Completed,05/04/2024
3215,Credit Card,52.97,Declined,11/17/2024
3216,Credit Card,62.949999999999996,Completed,10/11/2024
3217,Credit Card,45.959999999999994,Completed,09/04/2024
3218,Mobile Payment,112.94,Completed,11/10/2024
3219,Mobile Payment,68.46,Completed,10/30/2024
3220,Credit Card,135.9,Completed,03/11/2024
3221,Credit Card,157.89,Completed,12/19/2024
3222,Cash,44.949999999999996,Declined,03/06/2024
3223,Credit Card,124.89999999999999,Completed,03/18/2024
3224,Credit Card,255.86999999999998,Completed,08/09/2024
3225,Cash,153.86999999999998,Declined,05/18/2024
3226,Cash,183.37,Timeout,12/08/2024
3227,Credit Card,38.97,Declined,08/18/2024
3228,Mobile Payment,80.94999999999999,Declined,01/07/2024
3229,Credit Card,107.94,Declined,11/11/2024
3230,Credit Card,92.94,Completed,11/18/2024
3231,Credit Card,14.99,Declined,04/10/2024
3232,Cash,171.39,Completed,01/17/2024
3233,Credit Card,41.98,Completed,01/19/2024
3234,Cash,38.94,Completed,07/31/2024
3235,Cash,57.959999999999994,Completed,07/01/2024
3236,Cash,28.47,Completed,04/11/2024
3237,Credit Card,140.91,Completed,10/06/2024
3238,Credit Card,101.94,Completed,06/13/2024
3239,Cash,74.97,Completed,12/13/2024
3240,Credit Card,87.91,Declined,07/25/2024
3241,Credit Card,67.46,Completed,05/22/2024
3242,Credit Card,149.9,Completed,12/17/2024
3243,Credit Card,33.47,Declined,02/20/2024
3244,Cash,4.99,Completed,01/27/2024
3245,Credit Card,162.88000000000002,Completed,10/15/2024
3246,Credit Card,106.93,Completed,02/21/2024
3247,Credit Card,210.32,Completed,11/09/2024
3248,Cash,59.949999999999996,Timeout,04/04/2024
3249,Credit Card,201.35999999999999,Declined,09/05/2024
3250,Credit Card,40.97,Completed,02/13/2024
3251,Cash,72.93,Completed,04/01/2024
3252,Credit Card,125.94,Completed,09/28/2024
3253,Cash,114.38,Declined,02/08/2024
