order_id,product_id,quantity,unit_price,total_price
2999,1,3,15.99,47.97
2999,5,2,11.99,23.98
2999,15,3,23.99,71.97
2999,9,1,19.99,19.99
3000,6,1,17.99,17.99
3000,11,3,20.99,62.97
3000,17,1,5.99,5.99
3000,18,1,6.99,6.99
3000,10,3,24.99,74.97
3000,7,3,14.99,44.97
3001,20,2,4.99,9.98
3001,4,3,22.99,68.97
3001,12,1,13.99,13.99
3001,5,1,11.99,11.99
3002,13,1,21.49,21.49
3003,12,1,13.99,13.99
3003,12,2,13.99,27.98
3003,19,3,5.49,16.47
3003,3,3,18.99,56.97
3003,17,1,5.99,5.99
3003,15,1,23.99,23.99
3003,9,1,19.99,19.99
3004,13,2,21.49,42.98
3004,8,1,16.49,16.49
3004,9,3,19.99,59.97
3004,10,3,24.99,74.97
3004,1,2,15.99,31.98
3004,16,3,7.99,23.97
3004,16,2,7.99,15.98
3005,11,2,20.99,41.98
3005,15,1,23.99,23.99
3005,7,2,14.99,29.98
3005,13,2,21.49,42.98
3005,7,2,14.99,29.98
3005,8,3,16.49,49.47
3005,3,1,18.99,18.99
3006,6,1,17.99,17.99
3006,9,2,19.99,39.98
3007,19,2,5.49,10.98
3007,6,1,17.99,17.99
3007,18,2,6.99,13.98
3007,18,2,6.99,13.98
3007,13,2,21.49,42.98
3007,5,2,11.99,23.98
3007,16,3,7.99,23.97
3008,18,3,6.99,20.97
3008,13,1,21.49,21.49
3009,15,2,23.99,47.98
3009,13,3,21.49,64.47
3009,13,2,21.49,42.98
3010,12,1,13.99,13.99
3010,20,2,4.99,9.98
3010,20,3,4.99,14.97
3010,2,2,12.99,25.98
3011,8,2,16.49,32.98
3011,18,1,6.99,6.99
3011,18,2,6.99,13.98
3011,6,2,17.99,35.98
3011,1,2,15.99,31.98
3012,3,3,18.99,56.97
3012,19,2,5.49,10.98
3012,19,2,5.49,10.98
3012,10,1,24.99,24.99
3012,5,2,11.99,23.98
3012,19,1,5.49,5.49
3013,19,2,5.49,10.98
3013,16,1,7.99,7.99
3013,4,1,22.99,22.99
3013,20,1,4.99,4.99
3013,8,1,16.49,16.49
3014,7,3,14.99,44.97
3015,4,3,22.99,68.97
3016,3,3,18.99,56.97
3016,9,3,19.99,59.97
3016,9,1,19.99,19.99
3016,12,2,13.99,27.98
3016,9,3,19.99,59.97
3017,8,2,16.49,32.98
3017,13,2,21.49,42.98
3018,8,1,16.49,16.49
3018,17,3,5.99,17.97
3018,12,3,13.99,41.97
3018,16,2,7.99,15.98
3018,2,2,12.99,25.98
3019,16,1,7.99,7.99
3019,15,3,23.99,71.97
3019,5,2,11.99,23.98
3019,5,2,11.99,23.98
3019,3,3,18.99,56.97
3019,5,1,11.99,11.99
3020,8,1,16.49,16.49
3020,20,3,4.99,14.97
3020,17,2,5.99,11.98
3021,9,2,19.99,39.98
3021,9,3,19.99,59.97
3021,7,1,14.99,14.99
3021,20,3,4.99,14.97
3022,13,2,21.49,42.98
3022,18,3,6.99,20.97
3022,17,3,5.99,17.97
3022,7,3,14.99,44.97
3022,18,1,6.99,6.99
3023,19,2,5.49,10.98
3023,16,1,7.99,7.99
3024,17,1,5.99,5.99
3024,14,2,17.99,35.98
3024,3,2,18.99,37.98
3024,4,3,22.99,68.97
3024,17,3,5.99,17.97
3025,19,2,5.49,10.98
3025,5,2,11.99,23.98
3026,19,1,5.49,5.49
3026,9,1,19.99,19.99
3026,12,2,13.99,27.98
3026,20,1,4.99,4.99
3026,20,3,4.99,14.97
3026,7,2,14.99,29.98
3026,13,2,21.49,42.98
3027,10,3,24.99,74.97
3027,10,2,24.99,49.98
3027,18,1,6.99,6.99
3027,3,3,18.99,56.97
3027,20,3,4.99,14.97
3027,1,2,15.99,31.98
3028,13,2,21.49,42.98
3028,2,2,12.99,25.98
3028,15,1,23.99,23.99
3028,18,3,6.99,20.97
3029,14,1,17.99,17.99
3029,12,3,13.99,41.97
3029,13,3,21.49,64.47
3030,6,3,17.99,53.97
3030,18,2,6.99,13.98
3031,16,1,7.99,7.99
3031,16,2,7.99,15.98
3031,1,2,15.99,31.98
3031,7,1,14.99,14.99
3031,19,1,5.49,5.49
3032,20,3,4.99,14.97
3032,12,3,13.99,41.97
3032,20,1,4.99,4.99
3032,10,3,24.99,74.97
3033,16,1,7.99,7.99
3034,7,2,14.99,29.98
3034,15,3,23.99,71.97
3034,3,2,18.99,37.98
3034,14,1,17.99,17.99
3035,11,1,20.99,20.99
3036,9,2,19.99,39.98
3036,16,3,7.99,23.97
3036,5,2,11.99,23.98
3037,3,1,18.99,18.99
3038,18,2,6.99,13.98
3038,18,2,6.99,13.98
3039,2,2,12.99,25.98
3039,10,2,24.99,49.98
3040,11,1,20.99,20.99
3040,8,3,16.49,49.47
3040,3,1,18.99,18.99
3040,20,2,4.99,9.98
3040,19,1,5.49,5.49
3040,6,2,17.99,35.98
3040,18,3,6.99,20.97
3041,18,1,6.99,6.99
3041,6,1,17.99,17.99
3042,11,1,20.99,20.99
3043,1,1,15.99,15.99
3043,16,3,7.99,23.97
3043,2,2,12.99,25.98
3043,8,2,16.49,32.98
3043,18,3,6.99,20.97
3044,18,1,6.99,6.99
3044,17,1,5.99,5.99
3044,18,2,6.99,13.98
3044,1,3,15.99,47.97
3044,20,1,4.99,4.99
3044,5,3,11.99,35.97
3044,19,2,5.49,10.98
3045,10,1,24.99,24.99
3045,14,2,17.99,35.98
3045,18,1,6.99,6.99
3046,18,2,6.99,13.98
3046,17,3,5.99,17.97
3046,19,3,5.49,16.47
3046,2,1,12.99,12.99
3046,14,3,17.99,53.97
3046,5,3,11.99,35.97
3047,11,1,20.99,20.99
3047,20,1,4.99,4.99
3047,10,1,24.99,24.99
3047,16,2,7.99,15.98
3047,16,3,7.99,23.97
3047,20,1,4.99,4.99
3047,19,3,5.49,16.47
3048,18,1,6.99,6.99
3048,19,1,5.49,5.49
3048,1,1,15.99,15.99
3048,20,1,4.99,4.99
3049,4,1,22.99,22.99
3049,15,2,23.99,47.98
3049,18,1,6.99,6.99
3049,4,1,22.99,22.99
3050,20,1,4.99,4.99
3050,17,1,5.99,5.99
3050,14,1,17.99,17.99
3050,15,2,23.99,47.98
3050,16,3,7.99,23.97
3050,16,3,7.99,23.97
3050,12,2,13.99,27.98
3051,20,3,4.99,14.97
3051,16,2,7.99,15.98
3051,20,1,4.99,4.99
3051,7,3,14.99,44.97
3051,14,1,17.99,17.99
3051,16,1,7.99,7.99
3052,19,1,5.49,5.49
3052,7,3,14.99,44.97
3052,9,3,19.99,59.97
3053,8,3,16.49,49.47
3053,10,3,24.99,74.97
3053,10,1,24.99,24.99
3053,19,2,5.49,10.98
3054,17,3,5.99,17.97
3054,16,3,7.99,23.97
3054,13,2,21.49,42.98
3054,19,2,5.49,10.98
3055,4,3,22.99,68.97
3055,9,2,19.99,39.98
3055,8,2,16.49,32.98
3055,19,2,5.49,10.98
3055,10,3,24.99,74.97
3055,20,2,4.99,9.98
3055,11,2,20.99,41.98
3056,20,1,4.99,4.99
3056,19,3,5.49,16.47
3056,16,2,7.99,15.98
3057,16,2,7.99,15.98
3057,20,3,4.99,14.97
3057,4,1,22.99,22.99
3057,2,2,12.99,25.98
3057,2,3,12.99,38.97
3057,3,2,18.99,37.98
3057,7,3,14.99,44.97
3058,17,1,5.99,5.99
3058,7,2,14.99,29.98
3058,17,2,5.99,11.98
3058,1,2,15.99,31.98
3058,16,3,7.99,23.97
3058,4,2,22.99,45.98
3058,16,1,7.99,7.99
3059,13,1,21.49,21.49
3059,19,2,5.49,10.98
3059,20,2,4.99,9.98
3059,19,3,5.49,16.47
3059,17,2,5.99,11.98
3059,5,2,11.99,23.98
3059,20,2,4.99,9.98
3060,17,2,5.99,11.98
3060,19,2,5.49,10.98
3060,20,2,4.99,9.98
3060,12,1,13.99,13.99
3060,20,1,4.99,4.99
3060,10,2,24.99,49.98
3061,16,3,7.99,23.97
3061,5,2,11.99,23.98
3062,10,1,24.99,24.99
3062,4,2,22.99,45.98
3062,19,2,5.49,10.98
3062,15,1,23.99,23.99
3062,20,1,4.99,4.99
3062,19,3,5.49,16.47
3062,19,2,5.49,10.98
3063,19,3,5.49,16.47
3064,16,3,7.99,23.97
3064,18,1,6.99,6.99
3064,9,1,19.99,19.99
3064,7,2,14.99,29.98
3064,5,1,11.99,11.99
3064,2,1,12.99,12.99
3065,17,1,5.99,5.99
3065,14,1,17.99,17.99
3065,12,3,13.99,41.97
3065,18,1,6.99,6.99
3066,18,2,6.99,13.98
3066,9,2,19.99,39.98
3067,16,2,7.99,15.98
3068,17,3,5.99,17.97
3068,15,2,23.99,47.98
3069,14,2,17.99,35.98
3069,20,1,4.99,4.99
3069,19,1,5.49,5.49
3069,18,3,6.99,20.97
3070,17,3,5.99,17.97
3070,17,3,5.99,17.97
3070,8,2,16.49,32.98
3070,16,2,7.99,15.98
3070,8,3,16.49,49.47
3071,18,2,6.99,13.98
3071,17,1,5.99,5.99
3071,18,1,6.99,6.99
3071,19,2,5.49,10.98
3072,4,2,22.99,45.98
3072,6,2,17.99,35.98
3072,20,1,4.99,4.99
3072,18,1,6.99,6.99
3072,11,1,20.99,20.99
3072,11,2,20.99,41.98
3073,6,2,17.99,35.98
3073,17,2,5.99,11.98
3073,17,3,5.99,17.97
3073,4,1,22.99,22.99
3073,20,1,4.99,4.99
3074,15,3,23.99,71.97
3074,20,2,4.99,9.98
3074,16,2,7.99,15.98
3074,14,3,17.99,53.97
3074,15,2,23.99,47.98
3074,14,3,17.99,53.97
3075,2,1,12.99,12.99
3076,19,3,5.49,16.47
3076,1,2,15.99,31.98
3076,17,2,5.99,11.98
3076,19,3,5.49,16.47
3076,16,1,7.99,7.99
3077,17,2,5.99,11.98
3077,14,1,17.99,17.99
3077,16,1,7.99,7.99
3077,17,3,5.99,17.97
3077,16,2,7.99,15.98
3077,17,3,5.99,17.97
3078,17,3,5.99,17.97
3078,9,3,19.99,59.97
3078,6,3,17.99,53.97
3079,1,1,15.99,15.99
3079,15,1,23.99,23.99
3079,6,2,17.99,35.98
3079,1,2,15.99,31.98
3079,17,2,5.99,11.98
3079,4,1,22.99,22.99
3080,7,2,14.99,29.98
3080,11,1,20.99,20.99
3080,20,2,4.99,9.98
3080,11,2,20.99,41.98
3080,14,1,17.99,17.99
3081,19,2,5.49,10.98
3081,5,2,11.99,23.98
3081,10,3,24.99,74.97
3081,6,3,17.99,53.97
3081,18,1,6.99,6.99
3081,4,1,22.99,22.99
3081,20,3,4.99,14.97
3082,18,2,6.99,13.98
3082,7,3,14.99,44.97
3083,16,3,7.99,23.97
3083,10,1,24.99,24.99
3083,20,3,4.99,14.97
3083,17,1,5.99,5.99
3083,4,1,22.99,22.99
3083,7,1,14.99,14.99
3084,8,2,16.49,32.98
3084,3,3,18.99,56.97
3084,20,1,4.99,4.99
3084,11,3,20.99,62.97
3084,18,3,6.99,20.97
3085,19,1,5.49,5.49
3085,1,3,15.99,47.97
3085,2,3,12.99,38.97
3085,17,3,5.99,17.97
3085,18,3,6.99,20.97
3085,18,3,6.99,20.97
3085,1,1,15.99,15.99
3086,16,1,7.99,7.99
3086,6,3,17.99,53.97
3086,7,2,14.99,29.98
3086,12,3,13.99,41.97
3086,10,1,24.99,24.99
3086,16,2,7.99,15.98
3086,15,1,23.99,23.99
3087,16,2,7.99,15.98
3087,18,1,6.99,6.99
3088,18,3,6.99,20.97
3088,18,1,6.99,6.99
3088,5,3,11.99,35.97
3088,3,1,18.99,18.99
3088,6,2,17.99,35.98
3088,6,2,17.99,35.98
3089,20,2,4.99,9.98
3089,3,1,18.99,18.99
3089,12,2,13.99,27.98
3089,8,1,16.49,16.49
3090,13,3,21.49,64.47
3090,7,2,14.99,29.98
3090,19,3,5.49,16.47
3091,5,1,11.99,11.99
3091,13,1,21.49,21.49
3091,12,3,13.99,41.97
3091,20,3,4.99,14.97
3091,20,3,4.99,14.97
3092,17,1,5.99,5.99
3092,16,2,7.99,15.98
3093,12,3,13.99,41.97
3093,20,3,4.99,14.97
3094,17,3,5.99,17.97
3095,19,2,5.49,10.98
3096,15,1,23.99,23.99
3096,15,2,23.99,47.98
3096,18,1,6.99,6.99
3096,13,1,21.49,21.49
3097,15,3,23.99,71.97
3097,18,1,6.99,6.99
3098,15,2,23.99,47.98
3099,8,2,16.49,32.98
3099,8,2,16.49,32.98
3099,18,3,6.99,20.97
3099,14,1,17.99,17.99
3100,8,2,16.49,32.98
3100,16,1,7.99,7.99
3100,16,2,7.99,15.98
3100,16,2,7.99,15.98
3100,16,3,7.99,23.97
3100,6,1,17.99,17.99
3101,6,2,17.99,35.98
3101,20,3,4.99,14.97
3101,9,2,19.99,39.98
3101,19,1,5.49,5.49
3101,9,3,19.99,59.97
3102,10,1,24.99,24.99
3102,7,2,14.99,29.98
3102,7,3,14.99,44.97
3102,16,3,7.99,23.97
3102,18,2,6.99,13.98
3102,17,2,5.99,11.98
3102,20,2,4.99,9.98
3103,20,3,4.99,14.97
3104,11,1,20.99,20.99
3104,10,3,24.99,74.97
3104,18,3,6.99,20.97
3104,10,1,24.99,24.99
3104,18,3,6.99,20.97
3104,20,2,4.99,9.98
3105,17,2,5.99,11.98
3105,5,3,11.99,35.97
3105,16,3,7.99,23.97
3105,10,3,24.99,74.97
3105,16,3,7.99,23.97
3106,11,2,20.99,41.98
3106,8,2,16.49,32.98
3106,18,2,6.99,13.98
3106,17,1,5.99,5.99
3107,14,1,17.99,17.99
3107,19,2,5.49,10.98
3108,17,2,5.99,11.98
3108,4,2,22.99,45.98
3108,14,2,17.99,35.98
3108,18,3,6.99,20.97
3108,12,3,13.99,41.97
3108,17,3,5.99,17.97
3109,9,2,19.99,39.98
3109,6,2,17.99,35.98
3109,7,3,14.99,44.97
3109,18,3,6.99,20.97
3109,18,2,6.99,13.98
3110,17,3,5.99,17.97
3111,14,2,17.99,35.98
3111,15,1,23.99,23.99
3111,13,1,21.49,21.49
3111,6,1,17.99,17.99
3112,7,3,14.99,44.97
3112,20,3,4.99,14.97
3112,7,3,14.99,44.97
3113,17,3,5.99,17.97
3113,16,1,7.99,7.99
3113,20,1,4.99,4.99
3113,5,1,11.99,11.99
3113,2,3,12.99,38.97
3113,15,2,23.99,47.98
3114,4,1,22.99,22.99
3114,7,2,14.99,29.98
3114,10,2,24.99,49.98
3114,17,2,5.99,11.98
3114,9,2,19.99,39.98
3114,15,2,23.99,47.98
3115,17,1,5.99,5.99
3115,12,1,13.99,13.99
3116,9,3,19.99,59.97
3116,19,1,5.49,5.49
3116,14,1,17.99,17.99
3116,6,1,17.99,17.99
3117,18,3,6.99,20.97
3117,17,2,5.99,11.98
3117,17,3,5.99,17.97
3118,12,3,13.99,41.97
3118,16,2,7.99,15.98
3118,9,2,19.99,39.98
3118,17,1,5.99,5.99
3118,10,2,24.99,49.98
3118,11,2,20.99,41.98
3118,4,1,22.99,22.99
3119,11,2,20.99,41.98
3120,14,3,17.99,53.97
3120,2,3,12.99,38.97
3120,6,2,17.99,35.98
3120,19,1,5.49,5.49
3120,19,3,5.49,16.47
3121,13,1,21.49,21.49
3121,17,1,5.99,5.99
3122,20,1,4.99,4.99
3122,2,2,12.99,25.98
3122,17,2,5.99,11.98
3122,2,3,12.99,38.97
3122,5,1,11.99,11.99
3123,19,2,5.49,10.98
3123,2,2,12.99,25.98
3123,10,2,24.99,49.98
3123,2,2,12.99,25.98
3123,5,3,11.99,35.97
3123,15,3,23.99,71.97
3124,13,1,21.49,21.49
3124,6,2,17.99,35.98
3124,8,2,16.49,32.98
3124,20,3,4.99,14.97
3124,16,1,7.99,7.99
3124,20,3,4.99,14.97
3124,17,2,5.99,11.98
3125,6,2,17.99,35.98
3125,20,1,4.99,4.99
3125,5,2,11.99,23.98
3125,6,3,17.99,53.97
3126,5,1,11.99,11.99
3126,12,3,13.99,41.97
3126,8,2,16.49,32.98
3126,8,1,16.49,16.49
3126,14,2,17.99,35.98
3127,17,2,5.99,11.98
3127,13,2,21.49,42.98
3127,9,2,19.99,39.98
3127,20,2,4.99,9.98
3127,2,1,12.99,12.99
3127,17,3,5.99,17.97
3127,17,3,5.99,17.97
3128,17,1,5.99,5.99
3128,18,2,6.99,13.98
3129,9,2,19.99,39.98
3129,4,1,22.99,22.99
3129,17,3,5.99,17.97
3129,5,3,11.99,35.97
3129,1,1,15.99,15.99
3129,16,3,7.99,23.97
3130,19,1,5.49,5.49
3130,19,2,5.49,10.98
3130,20,1,4.99,4.99
3130,20,3,4.99,14.97
3131,20,1,4.99,4.99
3131,3,1,18.99,18.99
3131,16,1,7.99,7.99
3132,16,1,7.99,7.99
3132,17,2,5.99,11.98
3132,16,3,7.99,23.97
3132,6,2,17.99,35.98
3132,5,1,11.99,11.99
3132,1,1,15.99,15.99
3132,20,1,4.99,4.99
3133,18,1,6.99,6.99
3134,10,3,24.99,74.97
3134,12,1,13.99,13.99
3134,9,1,19.99,19.99
3134,9,3,19.99,59.97
3134,19,2,5.49,10.98
3134,13,3,21.49,64.47
3134,13,3,21.49,64.47
3135,18,3,6.99,20.97
3135,9,3,19.99,59.97
3135,18,2,6.99,13.98
3135,9,1,19.99,19.99
3135,10,3,24.99,74.97
3135,12,1,13.99,13.99
3135,19,1,5.49,5.49
3136,17,3,5.99,17.97
3136,17,3,5.99,17.97
3136,17,1,5.99,5.99
3136,20,2,4.99,9.98
3136,10,2,24.99,49.98
3136,5,3,11.99,35.97
3137,17,3,5.99,17.97
3137,2,3,12.99,38.97
3137,13,2,21.49,42.98
3137,19,1,5.49,5.49
3138,5,3,11.99,35.97
3138,10,2,24.99,49.98
3138,16,2,7.99,15.98
3138,6,1,17.99,17.99
3138,18,3,6.99,20.97
3138,20,2,4.99,9.98
3139,2,2,12.99,25.98
3139,19,2,5.49,10.98
3139,16,3,7.99,23.97
3139,15,2,23.99,47.98
3140,10,1,24.99,24.99
3140,19,1,5.49,5.49
3140,17,1,5.99,5.99
3140,14,3,17.99,53.97
3140,12,1,13.99,13.99
3140,4,3,22.99,68.97
3141,5,1,11.99,11.99
3141,10,2,24.99,49.98
3141,16,3,7.99,23.97
3141,9,1,19.99,19.99
3141,16,1,7.99,7.99
3141,14,3,17.99,53.97
3142,17,2,5.99,11.98
3142,8,2,16.49,32.98
3142,14,1,17.99,17.99
3142,1,3,15.99,47.97
3142,12,2,13.99,27.98
3142,6,2,17.99,35.98
3143,20,3,4.99,14.97
3143,3,2,18.99,37.98
3143,4,1,22.99,22.99
3143,19,2,5.49,10.98
3143,4,3,22.99,68.97
3144,17,3,5.99,17.97
3145,19,2,5.49,10.98
3146,4,1,22.99,22.99
3146,19,2,5.49,10.98
3146,10,1,24.99,24.99
3146,19,3,5.49,16.47
3147,20,1,4.99,4.99
3147,6,1,17.99,17.99
3147,15,1,23.99,23.99
3147,3,3,18.99,56.97
3147,18,2,6.99,13.98
3147,19,2,5.49,10.98
3148,7,3,14.99,44.97
3148,11,1,20.99,20.99
3148,14,3,17.99,53.97
3148,19,3,5.49,16.47
3149,13,2,21.49,42.98
3149,20,1,4.99,4.99
3149,17,2,5.99,11.98
3149,16,3,7.99,23.97
3149,13,1,21.49,21.49
3149,2,1,12.99,12.99
3150,1,3,15.99,47.97
3150,14,2,17.99,35.98
3150,20,3,4.99,14.97
3150,9,1,19.99,19.99
3150,17,2,5.99,11.98
3150,14,2,17.99,35.98
3151,16,3,7.99,23.97
3151,11,1,20.99,20.99
3151,14,1,17.99,17.99
3151,20,1,4.99,4.99
3151,20,1,4.99,4.99
3152,19,3,5.49,16.47
3152,18,3,6.99,20.97
3153,19,3,5.49,16.47
3153,18,3,6.99,20.97
3154,18,1,6.99,6.99
3155,17,2,5.99,11.98
3155,19,3,5.49,16.47
3155,15,3,23.99,71.97
3155,18,2,6.99,13.98
3155,8,1,16.49,16.49
3156,20,3,4.99,14.97
3157,7,1,14.99,14.99
3157,8,1,16.49,16.49
3157,18,1,6.99,6.99
3157,17,1,5.99,5.99
3158,1,2,15.99,31.98
3158,2,3,12.99,38.97
3158,16,3,7.99,23.97
3158,4,1,22.99,22.99
3158,11,1,20.99,20.99
3158,20,3,4.99,14.97
3158,19,3,5.49,16.47
3159,19,1,5.49,5.49
3160,14,2,17.99,35.98
3161,5,2,11.99,23.98
3161,8,3,16.49,49.47
3161,5,3,11.99,35.97
3161,6,1,17.99,17.99
3161,2,1,12.99,12.99
3162,8,2,16.49,32.98
3162,1,1,15.99,15.99
3162,4,3,22.99,68.97
3162,1,1,15.99,15.99
3162,8,3,16.49,49.47
3163,9,2,19.99,39.98
3163,9,3,19.99,59.97
3163,18,1,6.99,6.99
3164,8,1,16.49,16.49
3164,9,3,19.99,59.97
3164,17,1,5.99,5.99
3164,2,1,12.99,12.99
3164,5,2,11.99,23.98
3165,17,1,5.99,5.99
3165,11,2,20.99,41.98
3165,5,2,11.99,23.98
3166,19,3,5.49,16.47
3166,20,3,4.99,14.97
3166,10,1,24.99,24.99
3166,18,3,6.99,20.97
3167,19,3,5.49,16.47
3168,4,3,22.99,68.97
3168,19,1,5.49,5.49
3169,7,2,14.99,29.98
3170,19,1,5.49,5.49
3171,7,3,14.99,44.97
3172,17,2,5.99,11.98
3172,14,1,17.99,17.99
3172,9,1,19.99,19.99
3173,18,3,6.99,20.97
3174,9,3,19.99,59.97
3174,13,3,21.49,64.47
3174,15,2,23.99,47.98
3174,20,3,4.99,14.97
3175,1,1,15.99,15.99
3175,20,3,4.99,14.97
3175,3,2,18.99,37.98
3175,11,3,20.99,62.97
3176,18,2,6.99,13.98
3176,8,3,16.49,49.47
3176,19,1,5.49,5.49
3177,4,2,22.99,45.98
3177,10,3,24.99,74.97
3177,16,1,7.99,7.99
3178,2,2,12.99,25.98
3178,5,3,11.99,35.97
3178,12,3,13.99,41.97
3178,8,2,16.49,32.98
3179,18,2,6.99,13.98
3179,1,1,15.99,15.99
3180,16,3,7.99,23.97
3180,19,1,5.49,5.49
3180,16,1,7.99,7.99
3180,16,2,7.99,15.98
3180,9,1,19.99,19.99
3181,20,2,4.99,9.98
3181,18,1,6.99,6.99
3182,18,1,6.99,6.99
3182,14,3,17.99,53.97
3182,15,3,23.99,71.97
3183,17,3,5.99,17.97
3184,18,2,6.99,13.98
3184,20,3,4.99,14.97
3184,5,2,11.99,23.98
3185,19,2,5.49,10.98
3186,13,1,21.49,21.49
3186,17,1,5.99,5.99
3186,18,3,6.99,20.97
3186,17,2,5.99,11.98
3186,4,3,22.99,68.97
3187,20,1,4.99,4.99
3187,19,3,5.49,16.47
3187,9,1,19.99,19.99
3188,3,3,18.99,56.97
3188,16,3,7.99,23.97
3188,18,2,6.99,13.98
3188,2,1,12.99,12.99
3188,15,3,23.99,71.97
3189,4,2,22.99,45.98
3189,11,3,20.99,62.97
3189,10,2,24.99,49.98
3189,20,2,4.99,9.98
3189,18,3,6.99,20.97
3190,16,2,7.99,15.98
3190,20,2,4.99,9.98
3190,18,1,6.99,6.99
3190,9,2,19.99,39.98
3190,20,2,4.99,9.98
3191,7,1,14.99,14.99
3191,20,1,4.99,4.99
3191,18,1,6.99,6.99
3191,17,3,5.99,17.97
3191,9,1,19.99,19.99
3191,2,2,12.99,25.98
3191,17,1,5.99,5.99
3192,12,1,13.99,13.99
3192,12,2,13.99,27.98
3192,11,1,20.99,20.99
3192,14,3,17.99,53.97
3192,19,2,5.49,10.98
3192,20,2,4.99,9.98
3192,10,3,24.99,74.97
3193,6,3,17.99,53.97
3193,10,2,24.99,49.98
3193,18,2,6.99,13.98
3193,7,3,14.99,44.97
3193,19,1,5.49,5.49
3194,17,2,5.99,11.98
3195,3,1,18.99,18.99
3195,16,3,7.99,23.97
3196,14,3,17.99,53.97
3196,20,2,4.99,9.98
3196,19,3,5.49,16.47
3196,18,1,6.99,6.99
3197,11,3,20.99,62.97
3197,17,3,5.99,17.97
3197,16,1,7.99,7.99
3197,19,2,5.49,10.98
3197,14,1,17.99,17.99
3197,18,1,6.99,6.99
3198,14,2,17.99,35.98
3199,5,1,11.99,11.99
3199,19,2,5.49,10.98
3199,9,3,19.99,59.97
3199,8,3,16.49,49.47
3199,7,2,14.99,29.98
3199,6,2,17.99,35.98
3200,18,2,6.99,13.98
3200,6,2,17.99,35.98
3200,9,1,19.99,19.99
3200,18,1,6.99,6.99
3200,1,3,15.99,47.97
3200,4,2,22.99,45.98
3201,20,2,4.99,9.98
3201,17,3,5.99,17.97
3201,1,3,15.99,47.97
3201,18,3,6.99,20.97
3201,19,1,5.49,5.49
3202,13,1,21.49,21.49
3202,8,1,16.49,16.49
3202,20,3,4.99,14.97
3203,18,2,6.99,13.98
3203,20,2,4.99,9.98
3204,18,3,6.99,20.97
3205,19,2,5.49,10.98
3205,6,2,17.99,35.98
3205,13,2,21.49,42.98
3205,6,3,17.99,53.97
3206,12,3,13.99,41.97
3206,18,2,6.99,13.98
3206,8,3,16.49,49.47
3207,10,3,24.99,74.97
3207,12,2,13.99,27.98
3207,10,1,24.99,24.99
3207,11,2,20.99,41.98
3207,18,1,6.99,6.99
3207,8,1,16.49,16.49
3207,20,3,4.99,14.97
3208,2,3,12.99,38.97
3208,13,2,21.49,42.98
3208,18,2,6.99,13.98
3208,1,2,15.99,31.98
3208,17,1,5.99,5.99
3209,13,1,21.49,21.49
3210,10,2,24.99,49.98
3210,18,3,6.99,20.97
3210,18,3,6.99,20.97
3210,18,3,6.99,20.97
3210,17,3,5.99,17.97
3211,17,3,5.99,17.97
3212,16,2,7.99,15.98
3212,5,3,11.99,35.97
3212,19,1,5.49,5.49
3212,4,1,22.99,22.99
3212,15,3,23.99,71.97
3212,7,1,14.99,14.99
3212,2,3,12.99,38.97
3213,11,1,20.99,20.99
3213,13,2,21.49,42.98
3213,16,1,7.99,7.99
3213,9,3,19.99,59.97
3214,18,1,6.99,6.99
3214,18,2,6.99,13.98
3214,7,2,14.99,29.98
3214,7,1,14.99,14.99
3214,20,1,4.99,4.99
3214,8,1,16.49,16.49
3215,20,1,4.99,4.99
3215,15,2,23.99,47.98
3216,20,3,4.99,14.97
3216,15,2,23.99,47.98
3217,20,2,4.99,9.98
3217,14,2,17.99,35.98
3218,20,1,4.99,4.99
3218,15,3,23.99,71.97
3218,6,2,17.99,35.98
3219,15,2,23.99,47.98
3219,7,1,14.99,14.99
3219,19,1,5.49,5.49
3220,12,2,13.99,27.98
3220,17,3,5.99,17.97
3220,1,1,15.99,15.99
3220,10,2,24.99,49.98
3220,5,2,11.99,23.98
3221,18,1,6.99,6.99
3221,19,2,5.49,10.98
3221,3,2,18.99,37.98
3221,4,3,22.99,68.97
3221,18,2,6.99,13.98
3221,3,1,18.99,18.99
3222,16,1,7.99,7.99
3222,9,1,19.99,19.99
3222,20,2,4.99,9.98
3222,18,1,6.99,6.99
3223,15,1,23.99,23.99
3223,16,2,7.99,15.98
3223,10,1,24.99,24.99
3223,5,3,11.99,35.97
3223,16,3,7.99,23.97
3224,14,2,17.99,35.98
3224,15,2,23.99,47.98
3224,14,1,17.99,17.99
3224,11,3,20.99,62.97
3224,11,2,20.99,41.98
3224,7,2,14.99,29.98
3224,3,1,18.99,18.99
3225,8,3,16.49,49.47
3225,8,1,16.49,16.49
3225,20,3,4.99,14.97
3225,5,1,11.99,11.99
3225,20,2,4.99,9.98
3225,11,1,20.99,20.99
3225,7,2,14.99,29.98
3226,16,3,7.99,23.97
3226,3,3,18.99,56.97
3226,8,1,16.49,16.49
3226,18,3,6.99,20.97
3226,11,2,20.99,41.98
3226,4,1,22.99,22.99
3227,2,3,12.99,38.97
3228,20,1,4.99,4.99
3228,2,2,12.99,25.98
3228,10,2,24.99,49.98
3229,14,3,17.99,53.97
3229,16,1,7.99,7.99
3229,4,2,22.99,45.98
3230,19,1,5.49,5.49
3230,14,1,17.99,17.99
3230,20,1,4.99,4.99
