invoice_id,order_id,invoice_date,total_invoice_amount
1644,1644,30-04-2024,35.97
1645,1645,14-08-2024,172.89000000000001
1646,1646,05-07-2024,160.91
1647,1647,10-09-2024,103.93999999999998
1648,1648,02-07-2024,44.44
1649,1649,12-02-2024,74.93
1650,1650,25-08-2024,83.94
1651,1651,28-12-2024,200.85
1652,1652,14-10-2024,16.97
1653,1653,07-06-2024,134.89
1654,1654,16-04-2024,191.36999999999998
1655,1655,16-10-2024,51.45
1656,1656,29-02-2024,127.38999999999999
1657,1657,06-02-2024,121.39999999999999
1658,1658,10-10-2024,255.82999999999996
1659,1659,27-09-2024,234.88000000000002
1660,1660,25-11-2024,80.94
1661,1661,07-08-2024,91.90999999999998
1662,1662,16-03-2024,171.87
1663,1663,16-03-2024,125.86
1664,1664,21-04-2024,125.90999999999998
1665,1665,02-11-2024,128.91
1666,1666,28-08-2024,164.84
1667,1667,13-06-2024,23.97
1668,1668,06-07-2024,11.98
1669,1669,15-12-2024,9.98
1670,1670,05-04-2024,112.44999999999999
1671,1671,06-07-2024,245.86999999999998
1672,1672,18-10-2024,20.97
1673,1673,15-11-2024,83.42
1674,1674,21-11-2024,14.99
1675,1675,31-10-2024,131.89
1676,1676,07-07-2024,196.87
1677,1677,21-04-2024,142.40999999999997
1678,1678,16-02-2024,47.98
1679,1679,16-02-2024,113.38000000000001
1680,1680,15-03-2024,14.97
1681,1681,25-07-2024,182.36999999999998
1682,1682,01-05-2024,35.46
1683,1683,18-03-2024,38.459999999999994
1684,1684,31-03-2024,88.92
1685,1685,12-04-2024,70.94999999999999
1686,1686,17-02-2024,71.95
1687,1687,27-05-2024,216.85999999999999
1688,1688,15-07-2024,187.9
1689,1689,04-05-2024,115.41
1690,1690,29-02-2024,81.91999999999999
1691,1691,24-02-2024,98.89999999999999
1692,1692,11-04-2024,95.88
1693,1693,05-12-2024,128.89
1694,1694,23-05-2024,221.39
1695,1695,01-11-2024,157.41
1696,1696,13-10-2024,90.95
1697,1697,11-08-2024,53.97
1698,1698,30-12-2024,132.37
1699,1699,04-11-2024,30.97
1700,1700,31-12-2024,101.93
1701,1701,15-02-2024,202.32
1702,1702,14-12-2024,124.91
1703,1703,18-02-2024,145.93
1704,1704,25-08-2024,167.4
1705,1705,03-08-2024,69.93
1706,1706,28-05-2024,29.96
1707,1707,28-07-2024,56.949999999999996
1708,1708,28-04-2024,95.42
1709,1709,13-04-2024,126.93
1710,1710,08-10-2024,104.89999999999999
1711,1711,05-06-2024,18.97
1712,1712,16-06-2024,151.89000000000001
1713,1713,07-11-2024,58.42999999999999
1714,1714,10-08-2024,27.98
1715,1715,18-04-2024,13.99
1716,1716,28-12-2024,173.88
1717,1717,23-11-2024,9.98
1718,1718,30-03-2024,47.96
1719,1719,19-04-2024,143.38
1720,1720,26-07-2024,153.89
1721,1721,05-11-2024,182.86999999999998
1722,1722,16-12-2024,55.93
1723,1723,22-11-2024,148.38
1724,1724,02-07-2024,134.91
1725,1725,12-03-2024,71.96
1726,1726,31-10-2024,212.88
1727,1727,18-11-2024,114.35999999999999
1728,1728,28-10-2024,119.41
1729,1729,11-07-2024,76.45
1730,1730,09-12-2024,162.85
1731,1731,08-05-2024,37.44
1732,1732,11-08-2024,138.92
1733,1733,18-12-2024,152.35999999999999
1734,1734,10-03-2024,59.95
1735,1735,04-06-2024,66.44999999999999
1736,1736,17-01-2024,40.459999999999994
1737,1737,05-07-2024,51.95
1738,1738,22-08-2024,280.34000000000003
1739,1739,01-10-2024,81.44999999999999
1740,1740,07-12-2024,147.88
1741,1741,25-02-2024,47.97
1742,1742,04-10-2024,183.89
1743,1743,27-03-2024,100.92999999999999
1744,1744,03-02-2024,123.85
1745,1745,08-04-2024,84.92
1746,1746,03-01-2024,14.97
1747,1747,07-06-2024,257.86
1748,1748,21-04-2024,112.84
1749,1749,22-12-2024,110.89
1750,1750,18-07-2024,199.89000000000001
1751,1751,15-11-2024,20.98
1752,1752,29-08-2024,51.94
1753,1753,25-01-2024,169.86
1754,1754,22-07-2024,31.98
1755,1755,28-08-2024,35.95
1756,1756,23-02-2024,109.42999999999999
1757,1757,22-10-2024,155.39
1758,1758,20-05-2024,124.94
1759,1759,28-02-2024,101.92999999999999
1760,1760,21-01-2024,164.36999999999998
1761,1761,19-08-2024,48.95
1762,1762,06-05-2024,73.95
1763,1763,16-07-2024,51.43000000000001
1764,1764,09-01-2024,46.47
1765,1765,12-02-2024,87.93
1766,1766,09-02-2024,41.98
1767,1767,03-11-2024,17.99
1768,1768,25-08-2024,150.40999999999997
1769,1769,03-03-2024,133.85
1770,1770,14-08-2024,115.91
1771,1771,01-02-2024,154.89
1772,1772,28-03-2024,138.89999999999998
1773,1773,30-07-2024,126.36999999999999
1774,1774,23-12-2024,57.940000000000005
1775,1775,21-12-2024,43.97
1776,1776,21-10-2024,195.84
1777,1777,21-10-2024,108.41000000000001
1778,1778,27-05-2024,163.92
1779,1779,27-12-2024,155.83
1780,1780,15-07-2024,138.37
1781,1781,29-11-2024,98.92999999999999
1782,1782,19-09-2024,146.43
1783,1783,07-01-2024,63.949999999999996
1784,1784,10-02-2024,78.95
1785,1785,13-12-2024,166.91
1786,1786,05-08-2024,24.96
1787,1787,24-03-2024,119.88
1788,1788,02-05-2024,63.45
1789,1789,22-09-2024,209.87
1790,1790,21-08-2024,43.95
1791,1791,30-03-2024,119.89999999999999
1792,1792,10-06-2024,48.42
1793,1793,03-07-2024,177.89999999999998
1794,1794,30-12-2024,192.33
1795,1795,13-11-2024,133.85999999999999
1796,1796,29-04-2024,99.94999999999999
1797,1797,04-06-2024,138.4
1798,1798,17-12-2024,49.95
1799,1799,19-06-2024,44.97
1800,1800,20-08-2024,71.93999999999998
1801,1801,16-03-2024,82.92
1802,1802,20-02-2024,16.47
1803,1803,31-10-2024,49.95
1804,1804,03-06-2024,58.46
1805,1805,20-02-2024,118.39
1806,1806,19-04-2024,106.86
1807,1807,27-08-2024,179.33999999999997
1808,1808,27-09-2024,58.910000000000004
1809,1809,12-04-2024,224.83999999999997
1810,1810,11-01-2024,269.35999999999996
1811,1811,04-01-2024,164.91
1812,1812,14-02-2024,68.91
1813,1813,21-05-2024,29.98
1814,1814,18-03-2024,118.88999999999999
1815,1815,02-11-2024,160.89
1816,1816,20-11-2024,163.90999999999997
1817,1817,10-02-2024,81.93
1818,1818,11-06-2024,55.97
1819,1819,12-06-2024,6.99
1820,1820,25-11-2024,68.94
1821,1821,14-01-2024,158.87
1822,1822,10-10-2024,235.86
1823,1823,04-06-2024,90.42999999999999
1824,1824,31-05-2024,42.92
1825,1825,26-01-2024,32.95
1826,1826,05-07-2024,104.93
1827,1827,05-03-2024,231.35999999999999
1828,1828,12-08-2024,35.98
1829,1829,12-11-2024,52.92
1830,1830,03-09-2024,46.959999999999994
1831,1831,22-02-2024,200.85
1832,1832,15-03-2024,79.41
1833,1833,08-09-2024,139.35
1834,1834,19-08-2024,80.87
1835,1835,21-05-2024,64.44999999999999
1836,1836,20-07-2024,195.88
1837,1837,19-09-2024,129.42
1838,1838,10-10-2024,132.88
1839,1839,27-10-2024,17.97
1840,1840,31-05-2024,107.39999999999999
1841,1841,31-08-2024,50.97
1842,1842,19-07-2024,232.83
1843,1843,27-09-2024,140.91
1844,1844,05-12-2024,159.85999999999999
1845,1845,19-05-2024,127.87
1846,1846,24-01-2024,119.91999999999999
1847,1847,06-01-2024,115.91
1848,1848,24-02-2024,136.87
1849,1849,23-10-2024,97.44999999999999
1850,1850,24-05-2024,13.98
1851,1851,29-06-2024,104.90999999999998
1852,1852,21-12-2024,105.41
1853,1853,10-07-2024,66.91000000000001
1854,1854,16-04-2024,76.89999999999999
1855,1855,08-02-2024,172.85999999999999
1856,1856,02-06-2024,82.95
1857,1857,27-12-2024,130.89999999999998
1858,1858,01-02-2024,76.89999999999999
1859,1859,11-03-2024,80.94999999999999
1860,1860,13-06-2024,50.94
1861,1861,14-05-2024,16.47
1862,1862,29-09-2024,77.96
1863,1863,08-06-2024,196.88
1864,1864,15-08-2024,155.41
1865,1865,05-11-2024,77.94
1866,1866,16-06-2024,135.89
1867,1867,22-11-2024,115.42
1868,1868,23-08-2024,293.83
1869,1869,14-09-2024,87.91999999999999
1870,1870,17-04-2024,136.88
1871,1871,14-11-2024,89.9
1872,1872,16-12-2024,173.82
1873,1873,21-10-2024,118.88999999999999
1874,1874,02-01-2024,31.98
1875,1875,13-06-2024,74.95
1876,1876,25-03-2024,16.47
1877,1877,25-12-2024,218.87
1878,1878,13-03-2024,53.959999999999994
1879,1879,07-09-2024,61.95
1880,1880,21-08-2024,11.98
1881,1881,19-07-2024,107.89999999999999
1882,1882,29-12-2024,101.9
1883,1883,24-06-2024,117.94999999999999
1884,1884,08-10-2024,88.92
1885,1885,01-10-2024,99.44
1886,1886,21-12-2024,23.97
1887,1887,13-01-2024,28.95
1888,1888,11-04-2024,34.44
1889,1889,06-01-2024,48.93
1890,1890,03-12-2024,18.99
1891,1891,12-02-2024,113.92
1892,1892,20-12-2024,112.42
1893,1893,10-01-2024,107.86
1894,1894,12-06-2024,139.9
1895,1895,12-02-2024,27.979999999999997
1896,1896,27-01-2024,113.86999999999999
1897,1897,30-06-2024,13.99
1898,1898,31-10-2024,32.45
1899,1899,11-10-2024,214.36
1900,1900,31-07-2024,143.91
1901,1901,23-04-2024,51.96
1902,1902,01-04-2024,194.38
1903,1903,05-04-2024,114.40999999999998
1904,1904,24-10-2024,35.98
1905,1905,21-04-2024,92.92
1906,1906,04-04-2024,255.87
1907,1907,21-04-2024,97.44
1908,1908,24-02-2024,138.85
1909,1909,02-06-2024,147.9
1910,1910,28-04-2024,86.89
1911,1911,13-06-2024,45.92
1912,1912,25-04-2024,67.95
1913,1913,14-02-2024,29.96
1914,1914,14-11-2024,45.459999999999994
1915,1915,21-05-2024,13.98
1916,1916,12-01-2024,42.97
1917,1917,21-04-2024,37.95
1918,1918,30-06-2024,182.88
1919,1919,16-12-2024,97.92999999999999
1920,1920,08-01-2024,74.97
1921,1921,22-09-2024,140.91
1922,1922,10-03-2024,102.44
1923,1923,16-03-2024,28.45
1924,1924,08-06-2024,223.36
1925,1925,20-09-2024,232.85999999999999
1926,1926,01-03-2024,78.94999999999999
1927,1927,05-02-2024,78.9
1928,1928,22-12-2024,72.93
1929,1929,17-08-2024,114.89
1930,1930,16-02-2024,139.89999999999998
1931,1931,26-02-2024,245.84
1932,1932,14-11-2024,49.42
1933,1933,05-11-2024,150.41
1934,1934,12-02-2024,151.88
1935,1935,03-11-2024,96.93
1936,1936,16-02-2024,128.91
1937,1937,13-03-2024,109.38
1938,1938,06-09-2024,90.94
1939,1939,04-09-2024,27.96
1940,1940,30-01-2024,142.88
1941,1941,01-01-2024,159.91
1942,1942,22-09-2024,87.91999999999999
1943,1943,12-02-2024,136.41
1944,1944,21-01-2024,87.91
1945,1945,07-02-2024,82.92
1946,1946,19-08-2024,153.38
1947,1947,29-06-2024,84.93999999999998
1948,1948,05-01-2024,108.91999999999999
1949,1949,13-02-2024,160.39
1950,1950,13-07-2024,154.87
1951,1951,30-12-2024,57.94
1952,1952,16-08-2024,139.86
1953,1953,30-06-2024,5.99
1954,1954,06-01-2024,178.86999999999998
1955,1955,08-04-2024,63.92
1956,1956,08-12-2024,43.959999999999994
1957,1957,06-08-2024,98.94
1958,1958,19-06-2024,83.93999999999998
1959,1959,09-03-2024,112.43999999999998
1960,1960,09-10-2024,108.89
1961,1961,23-11-2024,4.99
1962,1962,11-12-2024,16.47
1963,1963,01-05-2024,106.90999999999998
1964,1964,20-11-2024,58.95
1965,1965,21-04-2024,12.99
1966,1966,23-02-2024,136.33999999999997
1967,1967,26-04-2024,10.98
1968,1968,23-12-2024,66.92999999999999
1969,1969,06-09-2024,107.92999999999998
1970,1970,03-03-2024,170.88
1971,1971,16-12-2024,47.94
1972,1972,23-07-2024,144.41
1973,1973,29-05-2024,104.91999999999999
1974,1974,04-04-2024,43.96
1975,1975,03-03-2024,113.88999999999999
1976,1976,17-05-2024,35.98
1977,1977,13-06-2024,127.89
1978,1978,17-05-2024,108.4
1979,1979,18-03-2024,158.92
1980,1980,10-03-2024,279.30999999999995
1981,1981,06-03-2024,21.96
1982,1982,09-01-2024,36.96
1983,1983,25-09-2024,83.93999999999998
1984,1984,18-09-2024,64.44999999999999
1985,1985,09-10-2024,125.92999999999999
1986,1986,17-01-2024,176.88
1987,1987,29-04-2024,24.97
1988,1988,01-08-2024,210.35
1989,1989,21-06-2024,161.32999999999998
1990,1990,25-01-2024,207.35
1991,1991,27-02-2024,76.91
1992,1992,08-10-2024,19.99
1993,1993,03-02-2024,109.89
1994,1994,20-03-2024,10.98
1995,1995,26-10-2024,107.94
1996,1996,06-01-2024,198.39000000000001
1997,1997,10-01-2024,240.32999999999998
1998,1998,23-01-2024,92.94
1999,1999,11-09-2024,202.88
2000,2000,15-08-2024,170.39
2001,2001,24-11-2024,152.89000000000001
2002,2002,16-07-2024,39.98
2003,2003,21-03-2024,86.96
2004,2004,02-01-2024,32.98
2005,2005,05-10-2024,129.41
2006,2006,27-03-2024,75.44
2007,2007,04-08-2024,123.92999999999999
2008,2008,26-12-2024,149.92
2009,2009,11-05-2024,73.93
2010,2010,19-12-2024,182.87
2011,2011,18-06-2024,64.96
2012,2012,22-09-2024,85.44
2013,2013,15-12-2024,189.85
2014,2014,05-05-2024,157.39
2015,2015,09-09-2024,79.44999999999999
2016,2016,05-06-2024,37.95
2017,2017,30-06-2024,23.96
2018,2018,18-02-2024,41.97
2019,2019,20-04-2024,77.94
2020,2020,04-03-2024,121.86999999999999
2021,2021,01-07-2024,53.95
2022,2022,21-11-2024,42.98
2023,2023,19-08-2024,72.9
2024,2024,17-05-2024,6.99
2025,2025,27-10-2024,38.93000000000001
2026,2026,04-11-2024,154.89999999999998
2027,2027,21-09-2024,79.94
2028,2028,30-01-2024,58.97
2029,2029,17-07-2024,61.94
2030,2030,07-01-2024,11.98
2031,2031,15-09-2024,37.45
2032,2032,25-06-2024,72.42999999999999
2033,2033,07-05-2024,70.9
2034,2034,04-03-2024,4.99
2035,2035,26-09-2024,145.41
2036,2036,20-12-2024,96.39
2037,2037,23-12-2024,77.92
2038,2038,08-01-2024,157.90999999999997
2039,2039,16-03-2024,73.94999999999999
2040,2040,06-05-2024,113.92
2041,2041,08-10-2024,5.99
2042,2042,13-11-2024,188.85
2043,2043,18-02-2024,38.95
2044,2044,03-02-2024,198.85999999999999
2045,2045,22-06-2024,69.95
2046,2046,20-02-2024,83.94
2047,2047,11-11-2024,186.89999999999998
2048,2048,31-10-2024,237.84
2049,2049,05-06-2024,58.949999999999996
2050,2050,29-01-2024,153.35999999999999
2051,2051,14-01-2024,164.39
2052,2052,07-01-2024,18.99
2053,2053,03-07-2024,92.92
2054,2054,24-01-2024,53.47
2055,2055,29-01-2024,75.91
2056,2056,20-08-2024,109.91999999999999
2057,2057,12-06-2024,59.97
2058,2058,08-04-2024,98.89
2059,2059,04-01-2024,72.95
2060,2060,27-08-2024,10.98
2061,2061,01-12-2024,65.94999999999999
2062,2062,01-10-2024,199.88
2063,2063,27-02-2024,79.41
2064,2064,26-12-2024,151.89999999999998
2065,2065,27-11-2024,105.4
2066,2066,25-11-2024,119.91999999999999
2067,2067,02-07-2024,20.97
2068,2068,23-01-2024,123.91
2069,2069,19-09-2024,29.479999999999997
2070,2070,26-08-2024,151.89
2071,2071,03-01-2024,246.84999999999997
2072,2072,10-05-2024,65.94
2073,2073,13-02-2024,143.85
2074,2074,25-02-2024,137.91
2075,2075,28-07-2024,68.97
2076,2076,04-01-2024,95.9
2077,2077,11-12-2024,170.9
2078,2078,05-04-2024,35.97
2079,2079,21-02-2024,91.92999999999999
2080,2080,19-12-2024,97.90999999999998
2081,2081,26-12-2024,151.42000000000002
2082,2082,11-01-2024,115.92
2083,2083,17-05-2024,54.94
2084,2084,01-12-2024,76.43
2085,2085,27-12-2024,15.98
2086,2086,18-01-2024,129.89999999999998
2087,2087,25-01-2024,69.92
2088,2088,24-05-2024,86.42
2089,2089,09-07-2024,5.99
2090,2090,01-06-2024,74.96
2091,2091,05-01-2024,137.85
2092,2092,29-05-2024,78.96
2093,2093,02-08-2024,190.38
2094,2094,30-12-2024,17.97
2095,2095,12-08-2024,22.98
2096,2096,22-11-2024,17.97
2097,2097,25-03-2024,49.47
2098,2098,06-05-2024,20.97
2099,2099,29-03-2024,135.42
2100,2100,10-06-2024,136.41
2101,2101,05-03-2024,72.92
2102,2102,20-05-2024,95.94
2103,2103,22-07-2024,134.91
2104,2104,27-08-2024,6.99
2105,2105,04-02-2024,68.93
2106,2106,01-05-2024,71.44
2107,2107,14-02-2024,42.95
2108,2108,11-04-2024,75.46
2109,2109,11-11-2024,75.43999999999998
2110,2110,13-10-2024,212.84999999999997
2111,2111,01-05-2024,125.38
2112,2112,07-11-2024,6.99
2113,2113,25-01-2024,68.94
2114,2114,30-04-2024,223.35999999999999
2115,2115,27-10-2024,108.94999999999999
2116,2116,12-11-2024,254.84
2117,2117,01-05-2024,165.86999999999998
2118,2118,30-03-2024,37.98
2119,2119,29-06-2024,157.85
2120,2120,24-03-2024,223.38
2121,2121,18-01-2024,153.89
2122,2122,28-03-2024,28.96
2123,2123,04-07-2024,142.89
2124,2124,17-01-2024,163.89
2125,2125,17-10-2024,309.82000000000005
2126,2126,07-07-2024,98.89
2127,2127,19-09-2024,91.38
2128,2128,29-01-2024,128.88
2129,2129,20-02-2024,97.88000000000001
2130,2130,07-01-2024,259.80999999999995
2131,2131,18-10-2024,183.33
2132,2132,28-04-2024,56.94
2133,2133,12-07-2024,151.89
2134,2134,29-06-2024,170.35999999999999
2135,2135,21-10-2024,93.93999999999998
2136,2136,13-03-2024,173.85
2137,2137,30-05-2024,222.33
2138,2138,04-09-2024,72.97
2139,2139,20-03-2024,248.36
2140,2140,24-01-2024,149.85
2141,2141,27-03-2024,131.88
2142,2142,02-01-2024,78.92
2143,2143,08-04-2024,101.88999999999999
2144,2144,07-12-2024,4.99
2145,2145,15-12-2024,104.94
2146,2146,30-05-2024,21.49
2147,2147,24-07-2024,20.97
2148,2148,27-03-2024,156.89
2149,2149,17-07-2024,151.88
2150,2150,27-07-2024,290.31
2151,2151,09-08-2024,25.98
2152,2152,20-01-2024,64.38
2153,2153,28-02-2024,67.94999999999999
2154,2154,04-09-2024,93.89
2155,2155,15-04-2024,197.88
2156,2156,16-05-2024,91.42
2157,2157,23-08-2024,142.9
2158,2158,10-02-2024,58.95
2159,2159,30-03-2024,134.87
2160,2160,10-02-2024,58.95
2161,2161,01-05-2024,19.99
2162,2162,02-01-2024,154.89999999999998
2163,2163,09-10-2024,203.37
2164,2164,16-08-2024,159.91
2165,2165,06-06-2024,10.98
2166,2166,07-07-2024,21.49
2167,2167,07-11-2024,23.97
2168,2168,23-12-2024,83.92
2169,2169,31-12-2024,140.82999999999998
2170,2170,11-07-2024,95.94
2171,2171,02-04-2024,122.41000000000001
2172,2172,14-12-2024,152.91
2173,2173,16-08-2024,133.39999999999998
2174,2174,13-05-2024,188.86
2175,2175,12-01-2024,199.88000000000002
2176,2176,30-03-2024,59.41
2177,2177,03-10-2024,90.88999999999999
2178,2178,25-09-2024,137.88
2179,2179,09-01-2024,78.9
2180,2180,15-04-2024,147.83999999999997
2181,2181,27-05-2024,262.34999999999997
2182,2182,13-11-2024,137.39999999999998
2183,2183,07-01-2024,165.88
2184,2184,24-09-2024,47.97
2185,2185,08-02-2024,38.97
2186,2186,30-07-2024,151.88
2187,2187,09-12-2024,79.89
2188,2188,28-06-2024,95.9
2189,2189,28-11-2024,176.37999999999997
2190,2190,11-09-2024,157.42999999999998
2191,2191,15-09-2024,62.45
2192,2192,24-04-2024,32.98
2193,2193,10-02-2024,163.39999999999998
2194,2194,06-03-2024,52.97
2195,2195,11-04-2024,23.96
2196,2196,28-04-2024,181.37
2197,2197,24-07-2024,19.99
2198,2198,25-03-2024,163.39
2199,2199,19-04-2024,62.97
2200,2200,29-05-2024,60.45
2201,2201,01-08-2024,154.86999999999998
2202,2202,01-08-2024,81.96
2203,2203,28-01-2024,109.93
2204,2204,16-02-2024,76.94
2205,2205,31-10-2024,80.44999999999999
2206,2206,06-05-2024,153.37
2207,2207,06-07-2024,130.92
2208,2208,07-04-2024,97.92
2209,2209,10-02-2024,106.90999999999998
2210,2210,27-05-2024,85.42999999999999
2211,2211,24-11-2024,221.85
2212,2212,09-08-2024,55.93
2213,2213,21-12-2024,20.97
2214,2214,06-12-2024,40.959999999999994
2215,2215,25-06-2024,62.92
2216,2216,29-01-2024,15.98
2217,2217,05-07-2024,86.91
2218,2218,21-10-2024,29.46
2219,2219,24-06-2024,254.32999999999998
2220,2220,13-07-2024,11.99
2221,2221,07-08-2024,108.91
2222,2222,08-02-2024,121.44
2223,2223,31-08-2024,86.91999999999999
2224,2224,15-01-2024,132.91
2225,2225,08-12-2024,19.97
2226,2226,04-03-2024,21.96
2227,2227,30-03-2024,38.97
2228,2228,09-09-2024,119.91
2229,2229,09-05-2024,46.97
2230,2230,10-06-2024,159.41
2231,2231,28-09-2024,17.99
2232,2232,12-10-2024,28.979999999999997
2233,2233,01-02-2024,33.97
2234,2234,26-10-2024,95.94
2235,2235,20-07-2024,59.95
2236,2236,13-01-2024,130.39
2237,2237,02-02-2024,133.87
2238,2238,29-07-2024,212.85999999999999
2239,2239,24-11-2024,35.98
2240,2240,03-07-2024,34.97
2241,2241,19-12-2024,133.89
2242,2242,13-02-2024,99.92999999999999
2243,2243,22-07-2024,66.39
2244,2244,07-09-2024,193.36999999999998
2245,2245,16-03-2024,107.88000000000001
2246,2246,16-05-2024,169.86999999999998
2247,2247,01-08-2024,66.94
2248,2248,17-07-2024,55.959999999999994
2249,2249,21-08-2024,128.39
2250,2250,10-12-2024,118.92
2251,2251,08-01-2024,109.41
2252,2252,02-09-2024,75.92
2253,2253,10-04-2024,10.48
2254,2254,08-02-2024,112.91999999999999
2255,2255,20-02-2024,153.37
2256,2256,19-04-2024,31.479999999999997
2257,2257,11-08-2024,204.37
2258,2258,27-11-2024,193.86999999999998
2259,2259,19-12-2024,119.92
2260,2260,30-08-2024,106.92999999999999
2261,2261,17-10-2024,257.85
2262,2262,19-10-2024,34.47
2263,2263,28-03-2024,173.87999999999997
2264,2264,17-02-2024,38.95
2265,2265,10-09-2024,17.99
2266,2266,26-01-2024,153.89
2267,2267,17-01-2024,53.97
2268,2268,17-07-2024,47.949999999999996
2269,2269,08-07-2024,149.86
2270,2270,03-02-2024,54.97
2271,2271,21-05-2024,45.42
2272,2272,24-06-2024,93.89
2273,2273,28-07-2024,127.91
2274,2274,31-08-2024,112.91999999999999
2275,2275,26-01-2024,10.98
2276,2276,25-02-2024,94.87
2277,2277,15-05-2024,116.91
2278,2278,24-08-2024,37.94
2279,2279,12-12-2024,89.91
2280,2280,14-03-2024,83.94
2281,2281,09-08-2024,60.959999999999994
2282,2282,22-06-2024,5.99
2283,2283,13-07-2024,163.88
2284,2284,10-04-2024,43.93
2285,2285,19-12-2024,176.89
2286,2286,28-11-2024,183.34999999999997
2287,2287,08-04-2024,63.42
2288,2288,29-04-2024,11.98
2289,2289,29-03-2024,17.99
2290,2290,13-04-2024,194.89
2291,2291,11-09-2024,60.959999999999994
2292,2292,25-02-2024,92.94999999999999
2293,2293,09-07-2024,11.98
2294,2294,22-03-2024,23.97
2295,2295,06-03-2024,158.39
2296,2296,07-05-2024,87.94
2297,2297,22-02-2024,162.39
2298,2298,02-08-2024,47.94
2299,2299,16-06-2024,97.94999999999999
2300,2300,30-01-2024,68.42
2301,2301,31-03-2024,56.949999999999996
2302,2302,02-01-2024,210.88000000000002
2303,2303,20-01-2024,114.92
2304,2304,11-11-2024,31.95
2305,2305,31-07-2024,35.98
2306,2306,02-01-2024,138.39
2307,2307,15-10-2024,21.49
2308,2308,16-11-2024,99.88000000000001
2309,2309,22-04-2024,54.95
2310,2310,02-11-2024,121.88999999999999
2311,2311,26-04-2024,223.85
2312,2312,11-01-2024,98.92999999999999
2313,2313,20-07-2024,25.979999999999997
2314,2314,26-07-2024,162.88
2315,2315,09-07-2024,15.98
2316,2316,13-08-2024,73.94999999999999
2317,2317,09-02-2024,34.97
2318,2318,21-10-2024,140.37
2319,2319,14-10-2024,98.88999999999999
2320,2320,29-04-2024,65.94999999999999
2321,2321,05-12-2024,113.9
2322,2322,28-10-2024,103.91999999999999
2323,2323,24-03-2024,138.89
2324,2324,17-07-2024,14.99
2325,2325,10-11-2024,95.92
2326,2326,22-03-2024,151.89
2327,2327,19-11-2024,175.34
2328,2328,18-04-2024,88.41999999999999
2329,2329,22-09-2024,183.85999999999999
2330,2330,12-01-2024,37.98
2331,2331,31-10-2024,64.93
2332,2332,28-12-2024,185.85
2333,2333,21-05-2024,86.40999999999998
2334,2334,30-10-2024,166.35999999999999
2335,2335,06-10-2024,47.94
2336,2336,09-04-2024,17.97
2337,2337,11-10-2024,123.93
2338,2338,20-08-2024,52.92999999999999
2339,2339,27-04-2024,173.88
2340,2340,30-12-2024,120.89
2341,2341,27-09-2024,50.92
2342,2342,04-02-2024,76.96
2343,2343,14-07-2024,146.92000000000002
2344,2344,12-10-2024,28.95
2345,2345,12-01-2024,170.87
2346,2346,24-08-2024,185.88000000000002
2347,2347,12-09-2024,65.96
2348,2348,03-09-2024,64.44999999999999
2349,2349,12-12-2024,233.86999999999998
2350,2350,07-04-2024,203.88
2351,2351,25-06-2024,107.42999999999999
2352,2352,12-12-2024,33.97
2353,2353,04-05-2024,202.36999999999998
2354,2354,08-04-2024,55.940000000000005
2355,2355,05-07-2024,71.96
2356,2356,15-12-2024,62.97
2357,2357,04-12-2024,132.4
2358,2358,03-07-2024,74.38999999999999
2359,2359,31-01-2024,118.36999999999999
2360,2360,15-03-2024,26.950000000000003
2361,2361,13-02-2024,203.37
2362,2362,01-12-2024,81.41999999999999
2363,2363,25-07-2024,199.41
2364,2364,16-01-2024,54.449999999999996
2365,2365,22-02-2024,63.94999999999999
2366,2366,06-06-2024,62.97
2367,2367,18-04-2024,103.39999999999999
2368,2368,28-12-2024,171.87
2369,2369,04-01-2024,122.92999999999999
2370,2370,05-04-2024,108.91
2371,2371,01-01-2024,21.49
2372,2372,02-01-2024,73.91999999999999
2373,2373,24-03-2024,205.37999999999997
2374,2374,05-04-2024,108.87
2375,2375,26-01-2024,46.959999999999994
2376,2376,01-04-2024,67.96
2377,2377,03-10-2024,142.36
2378,2378,17-01-2024,72.91
2379,2379,28-04-2024,93.44
2380,2380,17-12-2024,40.44
2381,2381,24-04-2024,23.97
2382,2382,15-10-2024,16.47
2383,2383,28-06-2024,14.97
2384,2384,25-03-2024,87.92999999999999
2385,2385,18-03-2024,190.34
2386,2386,20-04-2024,100.39
2387,2387,05-06-2024,29.97
2388,2388,24-08-2024,115.9
2389,2389,28-09-2024,49.45
2390,2390,31-03-2024,49.47
2391,2391,23-10-2024,145.93
2392,2392,23-01-2024,79.42
2393,2393,31-07-2024,54.97
2394,2394,22-07-2024,191.83999999999997
2395,2395,01-06-2024,39.96
2396,2396,01-06-2024,61.459999999999994
2397,2397,05-01-2024,106.4
2398,2398,31-07-2024,100.91
2399,2399,04-09-2024,4.99
2400,2400,13-07-2024,101.43
2401,2401,10-03-2024,33.94
2402,2402,21-02-2024,171.85000000000002
2403,2403,24-10-2024,259.36
2404,2404,23-12-2024,42.97
2405,2405,05-11-2024,112.39999999999999
2406,2406,22-03-2024,115.41999999999999
2407,2407,14-02-2024,35.98
2408,2408,11-03-2024,63.93000000000001
2409,2409,20-09-2024,144.91
2410,2410,23-11-2024,114.93
2411,2411,09-02-2024,86.92999999999999
2412,2412,31-07-2024,191.91
2413,2413,21-12-2024,120.9
2414,2414,21-06-2024,102.92999999999999
