store_id,product_id,stock_quantity,last_updated
299,3,43,2025-01-20
188,4,47,2025-02-19
188,2,47,2025-01-22
188,20,40,2025-01-26
188,3,45,2025-02-15
188,18,36,2025-02-06
188,17,41,2025-02-06
321,10,44,2025-02-05
389,1,47,2025-02-18
283,8,43,2025-02-06
32,15,44,2025-03-02
32,5,43,2025-03-22
39,16,35,2025-03-27
39,13,44,2025-03-12
39,7,49,2025-01-15
39,20,36,2025-01-30
170,17,43,2025-01-18
170,5,49,2025-03-01
170,11,42,2025-02-25
186,16,37,2025-03-12
186,18,28,2025-02-11
186,20,41,2025-01-22
186,19,42,2025-02-02
186,5,48,2025-01-03
272,14,44,2025-02-10
272,12,44,2025-01-28
272,18,41,2025-01-23
272,7,43,2025-01-13
272,13,42,2025-02-23
246,16,41,2025-01-12
246,20,46,2025-03-28
246,4,43,2025-01-04
246,7,49,2025-01-28
246,11,44,2025-03-08
246,5,44,2025-03-18
216,16,37,2025-02-17
216,12,42,2025-03-16
49,20,39,2025-03-28
314,19,36,2025-01-25
314,1,43,2025-02-02
314,18,41,2025-03-06
43,12,46,2025-02-23
43,18,39,2025-01-09
303,20,40,2025-03-02
303,18,46,2025-03-18
303,1,42,2025-01-04
208,5,44,2025-01-28
208,11,46,2025-01-21
194,20,46,2025-01-23
194,15,46,2025-03-12
38,18,40,2025-02-24
31,11,44,2025-02-27
31,18,43,2025-02-20
31,9,45,2025-02-21
31,17,42,2025-02-16
379,19,44,2025-03-05
379,20,36,2025-03-10
379,13,45,2025-01-23
14,7,38,2025-03-26
14,1,43,2025-03-14
310,16,39,2025-02-01
304,17,33,2025-02-28
304,16,35,2025-01-14
304,11,39,2025-02-05
304,12,45,2025-02-16
304,19,35,2025-01-06
142,10,45,2025-02-28
142,16,43,2025-02-01
142,20,34,2025-03-19
285,16,41,2025-01-29
349,11,44,2025-02-16
116,16,38,2025-03-24
116,18,39,2025-03-01
116,7,41,2025-02-02
116,10,45,2025-03-18
179,19,44,2025-01-28
179,18,46,2025-03-10
43,16,38,2025-01-25
188,8,43,2025-02-02
249,18,38,2025-01-25
249,3,45,2025-01-24
249,7,42,2025-02-28
382,4,37,2025-02-02
382,9,44,2025-01-17
382,14,45,2025-02-17
255,3,47,2025-02-03
255,15,49,2025-02-03
255,14,49,2025-01-20
255,16,42,2025-02-15
339,4,39,2025-03-05
339,2,38,2025-02-25
7,16,42,2025-01-08
340,7,47,2025-01-02
254,18,43,2025-01-19
254,6,47,2025-01-21
254,9,44,2025-03-15
254,2,48,2025-02-19
254,3,45,2025-03-19
309,12,43,2025-01-12
388,3,46,2025-02-11
388,20,31,2025-01-26
246,10,43,2025-02-14
246,2,48,2025-02-05
246,19,42,2025-01-17
246,18,40,2025-02-16
246,1,46,2025-02-08
369,8,49,2025-03-11
369,18,41,2025-03-05
369,3,46,2025-01-24
369,2,47,2025-03-11
369,11,47,2025-03-19
369,20,41,2025-02-10
52,16,43,2025-03-11
114,5,47,2025-01-31
114,15,47,2025-01-09
114,13,42,2025-03-27
114,11,49,2025-02-20
123,11,44,2025-03-26
123,7,43,2025-03-23
108,1,44,2025-01-03
108,18,37,2025-03-24
108,17,36,2025-02-23
108,20,37,2025-03-11
108,10,33,2025-02-17
237,3,42,2025-02-15
286,8,46,2025-03-11
286,15,42,2025-01-09
286,18,35,2025-03-10
286,19,34,2025-03-19
286,17,43,2025-02-11
147,4,42,2025-01-17
299,4,43,2025-02-08
299,19,29,2025-01-26
299,14,45,2025-02-11
398,7,43,2025-01-25
398,5,42,2025-03-05
293,10,47,2025-02-25
320,15,49,2025-01-23
320,7,45,2025-03-07
214,19,28,2025-03-24
214,14,33,2025-01-25
214,8,47,2025-01-06
214,18,38,2025-01-15
96,11,47,2025-02-25
96,14,46,2025-03-01
96,5,47,2025-01-06
278,5,46,2025-01-16
144,12,44,2025-01-03
76,15,48,2025-01-30
123,17,40,2025-03-26
123,20,39,2025-02-06
89,19,42,2025-02-15
89,16,34,2025-02-01
186,7,44,2025-03-24
186,1,43,2025-01-16
186,17,40,2025-01-10
50,10,35,2025-02-08
50,19,33,2025-01-05
50,4,42,2025-01-26
397,19,42,2025-01-14
397,6,48,2025-03-27
397,16,43,2025-03-28
28,10,32,2025-02-24
28,3,43,2025-02-26
244,15,46,2025-02-18
244,4,45,2025-03-11
244,11,48,2025-03-17
244,20,41,2025-01-13
62,17,49,2025-01-17
21,2,48,2025-02-16
147,6,49,2025-01-13
147,1,40,2025-01-14
35,9,43,2025-01-30
35,17,45,2025-01-11
37,11,43,2025-03-21
199,20,38,2025-02-04
199,16,42,2025-03-26
386,6,48,2025-01-17
386,12,44,2025-03-01
386,10,47,2025-01-17
180,7,46,2025-01-22
180,6,45,2025-01-27
180,8,47,2025-03-14
180,12,45,2025-01-30
180,2,41,2025-01-18
136,20,36,2025-02-07
53,3,38,2025-02-07
53,19,40,2025-02-17
25,1,46,2025-02-25
25,8,46,2025-02-13
226,5,43,2025-02-26
226,20,44,2025-02-06
84,8,43,2025-03-19
84,18,38,2025-03-17
84,5,42,2025-02-15
84,11,40,2025-02-19
84,14,44,2025-01-16
360,19,39,2025-01-29
360,10,40,2025-03-11
360,8,47,2025-03-25
360,6,45,2025-03-15
360,7,45,2025-03-07
155,16,35,2025-03-26
177,2,47,2025-03-20
174,16,39,2025-01-29
129,7,47,2025-02-18
183,19,37,2025-03-27
298,13,45,2025-03-07
298,7,45,2025-03-13
155,14,44,2025-03-22
155,4,49,2025-01-02
155,19,38,2025-01-19
155,8,43,2025-02-27
311,18,40,2025-03-27
284,13,48,2025-03-12
284,17,38,2025-01-19
279,1,47,2025-03-20
279,16,47,2025-02-03
279,18,43,2025-01-06
86,9,47,2025-03-20
93,3,49,2025-01-20
93,16,39,2025-03-17
93,20,38,2025-03-21
93,17,30,2025-03-09
40,2,48,2025-01-11
40,12,49,2025-03-28
40,16,47,2025-03-13
40,14,45,2025-01-22
330,14,48,2025-03-22
330,16,46,2025-03-06
213,18,44,2025-03-12
213,3,48,2025-02-11
345,19,39,2025-02-13
345,16,40,2025-01-21
163,19,43,2025-03-15
163,20,38,2025-02-14
163,12,46,2025-03-04
163,17,45,2025-03-19
6,15,46,2025-01-06
183,17,37,2025-03-18
313,5,41,2025-01-06
272,16,33,2025-03-07
272,2,43,2025-01-22
272,6,44,2025-01-28
359,1,43,2025-02-10
359,8,43,2025-02-22
359,3,34,2025-01-02
78,1,49,2025-01-24
119,10,47,2025-02-10
119,13,42,2025-03-16
161,13,42,2025-02-23
132,20,29,2025-03-23
132,16,38,2025-03-06
132,8,48,2025-03-23
179,8,44,2025-03-24
1,20,40,2025-02-07
267,1,46,2025-03-21
267,6,44,2025-01-04
267,19,42,2025-01-01
322,13,44,2025-02-10
322,7,46,2025-01-21
322,5,45,2025-03-04
317,17,37,2025-02-03
317,2,49,2025-03-12
144,19,47,2025-01-08
144,15,44,2025-01-13
144,8,45,2025-03-07
224,11,46,2025-03-26
224,9,44,2025-03-02
224,16,30,2025-02-14
163,16,45,2025-03-18
60,4,45,2025-01-10
92,10,45,2025-02-04
86,12,46,2025-01-11
86,17,41,2025-03-08
86,11,49,2025-03-10
325,1,42,2025-03-16
325,10,47,2025-01-21
325,9,47,2025-03-11
135,19,34,2025-02-04
135,7,36,2025-03-27
67,12,39,2025-02-05
67,9,44,2025-02-25
227,19,49,2025-02-11
227,18,42,2025-01-23
227,13,40,2025-02-17
8,17,41,2025-01-20
8,15,47,2025-03-06
8,4,37,2025-03-28
140,3,44,2025-01-29
140,16,39,2025-01-23
140,15,37,2025-03-23
140,20,37,2025-01-19
140,1,45,2025-01-01
217,9,46,2025-01-30
217,3,47,2025-02-12
297,7,44,2025-02-06
297,8,46,2025-02-15
297,12,42,2025-03-28
177,17,39,2025-01-04
177,14,40,2025-01-26
177,18,32,2025-02-21
177,16,37,2025-02-24
177,20,43,2025-01-26
75,10,45,2025-02-14
75,2,48,2025-01-30
277,1,41,2025-01-19
277,13,48,2025-03-08
108,15,43,2025-03-24
108,13,46,2025-03-17
108,16,46,2025-01-28
348,8,45,2025-02-13
348,18,42,2025-01-27
348,12,41,2025-03-20
295,16,43,2025-02-01
295,20,41,2025-02-01
295,3,49,2025-01-08
295,2,44,2025-01-11
295,9,47,2025-03-26
141,5,44,2025-03-02
141,7,46,2025-01-30
141,20,38,2025-02-16
100,18,46,2025-03-11
100,16,44,2025-03-13
100,8,45,2025-01-26
100,12,40,2025-02-21
100,19,39,2025-02-17
235,19,44,2025-01-09
235,6,47,2025-02-14
235,15,47,2025-01-13
237,20,38,2025-02-27
358,5,43,2025-03-08
358,16,35,2025-02-26
107,14,46,2025-03-01
107,1,43,2025-03-11
107,12,41,2025-02-18
110,4,45,2025-03-03
110,6,44,2025-03-16
216,2,42,2025-01-26
65,14,48,2025-01-09
149,11,44,2025-01-07
149,16,45,2025-03-02
149,19,40,2025-02-22
149,10,49,2025-01-19
149,15,43,2025-01-16
149,9,47,2025-03-04
156,1,39,2025-03-11
156,19,35,2025-03-12
156,16,25,2025-01-05
156,15,45,2025-03-05
156,18,39,2025-03-19
30,16,28,2025-02-14
30,10,45,2025-02-09
393,10,47,2025-01-20
393,18,36,2025-01-07
181,19,44,2025-02-19
181,5,43,2025-02-24
123,16,38,2025-02-12
123,3,46,2025-01-14
210,20,37,2025-03-20
210,14,44,2025-03-15
76,1,46,2025-02-19
76,13,44,2025-01-21
76,17,41,2025-03-21
389,11,49,2025-03-20
389,9,47,2025-03-08
84,7,42,2025-03-05
84,19,37,2025-02-18
228,19,36,2025-02-05
108,6,44,2025-02-08
108,19,35,2025-02-02
108,14,43,2025-03-20
108,11,48,2025-02-17
270,19,41,2025-02-11
270,10,40,2025-02-16
272,19,39,2025-02-12
272,11,40,2025-03-21
193,9,49,2025-01-27
193,18,43,2025-02-20
193,19,31,2025-02-13
77,11,48,2025-03-12
77,4,47,2025-03-27
77,14,48,2025-02-25
395,16,32,2025-01-22
395,11,48,2025-02-02
395,8,43,2025-02-21
397,13,41,2025-01-05
397,1,46,2025-01-01
119,12,40,2025-02-15
119,20,40,2025-02-02
119,2,39,2025-01-17
119,17,33,2025-03-04
149,4,47,2025-01-04
149,17,46,2025-02-18
149,18,46,2025-01-02
149,14,44,2025-03-09
293,2,49,2025-02-08
376,18,33,2025-02-07
376,15,47,2025-01-12
376,10,45,2025-01-28
376,2,49,2025-02-11
376,20,44,2025-01-15
281,9,49,2025-02-11
281,20,41,2025-02-28
191,18,24,2025-02-06
191,11,47,2025-03-21
194,11,43,2025-02-13
194,4,45,2025-02-18
194,10,47,2025-02-03
194,19,41,2025-02-22
378,15,45,2025-02-11
378,6,45,2025-01-11
378,4,45,2025-01-16
378,1,42,2025-02-11
170,19,36,2025-03-20
170,6,37,2025-03-13
299,6,42,2025-01-22
22,6,49,2025-01-08
118,18,36,2025-02-01
118,10,43,2025-02-08
118,4,46,2025-03-25
118,17,28,2025-01-02
294,20,42,2025-03-18
294,15,42,2025-03-22
294,12,47,2025-01-08
294,19,44,2025-03-13
294,10,47,2025-02-12
294,18,44,2025-02-16
160,4,43,2025-01-05
160,18,31,2025-01-01
160,8,43,2025-01-22
160,17,38,2025-02-24
160,13,40,2025-01-03
79,11,47,2025-02-24
90,16,31,2025-03-20
90,5,39,2025-03-08
8,16,41,2025-01-04
379,16,43,2025-03-11
379,4,48,2025-01-30
384,13,42,2025-03-19
384,16,39,2025-02-12
117,1,47,2025-01-06
272,17,29,2025-03-13
272,20,47,2025-03-19
29,19,45,2025-03-28
271,1,49,2025-03-18
271,7,41,2025-02-01
245,7,32,2025-03-13
245,19,41,2025-02-27
245,6,43,2025-02-27
339,5,45,2025-03-23
361,9,43,2025-01-06
361,18,36,2025-02-02
361,16,45,2025-03-13
361,6,44,2025-03-21
361,7,43,2025-02-12
321,4,46,2025-01-09
259,14,41,2025-02-20
259,17,41,2025-01-24
259,2,49,2025-02-04
137,7,46,2025-01-19
137,6,45,2025-01-04
137,10,41,2025-02-09
229,2,47,2025-02-26
229,11,45,2025-03-14
229,9,43,2025-02-15
229,8,32,2025-02-27
229,19,36,2025-01-03
265,18,47,2025-01-02
113,6,49,2025-01-17
113,16,37,2025-02-08
115,5,43,2025-02-23
220,17,40,2025-01-01
220,12,48,2025-01-26
220,11,46,2025-02-22
220,4,49,2025-02-24
159,16,40,2025-03-09
159,11,46,2025-02-16
237,5,43,2025-03-21
237,9,43,2025-01-07
237,15,43,2025-01-10
87,19,46,2025-02-27
87,14,47,2025-01-22
87,5,43,2025-02-05
87,12,47,2025-02-10
87,15,44,2025-01-21
301,17,40,2025-01-13
301,6,41,2025-02-21
219,16,33,2025-02-03
219,10,39,2025-02-16
353,7,36,2025-02-15
353,18,33,2025-01-13
242,1,46,2025-03-19
242,19,34,2025-01-06
326,16,48,2025-03-08
326,20,41,2025-03-06
253,15,46,2025-01-08
253,17,41,2025-03-19
253,13,45,2025-03-23
230,4,46,2025-01-04
230,10,42,2025-01-05
230,19,38,2025-02-01
149,7,48,2025-01-17
149,12,49,2025-02-23
73,18,45,2025-03-06
73,6,40,2025-03-17
380,18,42,2025-02-18
380,20,38,2025-03-09
380,8,45,2025-01-31
380,1,48,2025-02-20
380,5,43,2025-01-05
131,14,46,2025-02-03
131,19,40,2025-03-05
131,2,45,2025-01-29
131,18,36,2025-03-22
131,1,45,2025-03-21
232,3,41,2025-02-19
232,20,39,2025-03-23
232,16,43,2025-03-12
232,10,47,2025-03-25
119,4,47,2025-01-12
119,1,41,2025-03-02
119,6,47,2025-02-23
119,8,49,2025-02-01
110,18,40,2025-03-04
85,8,46,2025-03-09
85,19,24,2025-03-02
85,14,42,2025-03-02
85,5,48,2025-03-05
85,17,39,2025-03-23
344,1,49,2025-02-26
344,10,48,2025-01-29
344,16,38,2025-01-07
374,17,45,2025-01-14
374,3,49,2025-02-14
374,13,48,2025-01-06
374,5,48,2025-01-02
97,20,44,2025-01-09
194,12,47,2025-03-23
241,14,39,2025-03-20
241,9,45,2025-03-20
241,18,41,2025-02-06
241,13,48,2025-03-26
241,4,41,2025-02-04
30,7,44,2025-02-18
30,3,48,2025-02-21
155,20,44,2025-01-20
363,20,44,2025-03-17
363,17,42,2025-01-03
268,9,45,2025-01-09
268,20,41,2025-03-21
268,6,46,2025-02-23
268,5,36,2025-03-02
385,18,41,2025-01-06
385,3,49,2025-01-18
385,14,48,2025-03-13
385,15,45,2025-02-15
385,6,49,2025-01-31
178,18,37,2025-01-27
178,13,43,2025-02-05
189,12,46,2025-02-01
189,13,47,2025-03-01
370,7,46,2025-02-14
370,1,41,2025-01-13
370,11,48,2025-01-19
371,16,41,2025-01-27
371,2,48,2025-03-26
371,17,44,2025-01-13
273,2,47,2025-03-04
273,5,48,2025-03-10
250,15,48,2025-02-05
250,13,47,2025-03-10
250,20,41,2025-02-20
250,14,48,2025-01-02
250,6,43,2025-02-14
380,17,36,2025-03-21
380,19,31,2025-02-17
380,15,43,2025-01-29
172,18,42,2025-01-21
172,3,40,2025-01-29
172,14,43,2025-03-12
172,12,46,2025-01-03
30,5,45,2025-02-05
30,18,37,2025-02-16
361,11,47,2025-02-19
361,4,47,2025-03-02
361,19,46,2025-03-22
361,8,45,2025-03-27
361,20,44,2025-03-03
361,1,47,2025-01-11
314,7,49,2025-01-05
314,9,46,2025-03-27
325,15,40,2025-02-08
325,14,49,2025-03-22
325,19,41,2025-02-26
155,7,48,2025-02-12
155,12,45,2025-02-13
155,15,46,2025-03-21
155,9,45,2025-02-28
336,8,41,2025-03-22
336,18,28,2025-01-27
336,20,38,2025-02-10
336,15,45,2025-02-03
336,11,42,2025-01-30
66,16,29,2025-02-27
66,19,39,2025-02-05
103,9,47,2025-02-03
103,13,43,2025-03-18
79,14,42,2025-01-22
220,20,47,2025-02-07
220,16,42,2025-03-19
220,9,46,2025-01-25
385,17,48,2025-03-15
305,3,43,2025-01-27
305,4,47,2025-02-27
305,17,46,2025-03-09
77,7,48,2025-02-01
77,12,46,2025-02-28
325,6,47,2025-02-18
325,5,44,2025-03-07
325,20,40,2025-02-16
155,17,43,2025-02-01
155,10,48,2025-02-14
155,5,47,2025-02-27
155,1,48,2025-03-20
383,1,43,2025-03-02
383,13,44,2025-01-11
203,18,46,2025-02-13
203,9,48,2025-03-22
203,13,44,2025-01-03
115,19,40,2025-01-28
115,4,45,2025-02-08
115,9,45,2025-01-21
34,9,44,2025-01-06
184,2,49,2025-02-22
184,17,40,2025-03-26
184,18,41,2025-01-02
184,9,45,2025-01-13
209,16,43,2025-01-24
209,13,48,2025-02-27
123,19,44,2025-03-13
396,18,40,2025-02-23
142,18,39,2025-02-24
142,6,46,2025-02-20
142,7,45,2025-02-14
142,3,46,2025-03-17
11,19,47,2025-01-30
11,13,45,2025-02-12
11,12,45,2025-02-26
11,18,41,2025-02-09
314,20,39,2025-03-16
314,10,47,2025-01-29
19,10,45,2025-02-04
19,3,46,2025-03-03
19,19,44,2025-02-11
302,7,44,2025-03-25
302,9,49,2025-01-21
302,20,42,2025-03-12
302,16,44,2025-01-13
298,9,47,2025-03-18
369,13,47,2025-02-21
369,10,46,2025-02-27
89,4,46,2025-02-19
89,10,42,2025-02-20
268,16,42,2025-03-16
268,17,44,2025-01-16
236,16,43,2025-03-17
236,18,45,2025-01-13
236,17,35,2025-01-13
370,20,44,2025-01-10
276,20,36,2025-03-13
276,1,45,2025-03-09
276,16,45,2025-02-09
334,10,45,2025-01-31
334,19,41,2025-03-22
334,17,39,2025-03-05
276,2,48,2025-01-04
276,17,45,2025-01-30
247,14,45,2025-01-10
247,13,43,2025-01-18
128,19,45,2025-02-04
128,13,48,2025-02-27
128,1,48,2025-02-04
128,11,44,2025-01-30
289,19,45,2025-02-16
289,10,43,2025-03-12
289,5,43,2025-03-27
290,5,47,2025-03-05
290,15,46,2025-02-13
152,13,44,2025-01-11
152,7,46,2025-01-14
170,1,45,2025-03-15
170,2,48,2025-01-23
142,9,45,2025-01-12
142,12,46,2025-03-04
222,15,46,2025-03-16
193,13,44,2025-02-04
282,20,37,2025-01-06
282,19,38,2025-03-07
282,18,35,2025-02-02
193,3,46,2025-01-12
193,10,41,2025-01-01
193,4,45,2025-02-06
177,3,47,2025-02-25
296,4,44,2025-02-04
352,16,34,2025-02-08
192,14,44,2025-01-04
192,15,42,2025-03-01
192,11,43,2025-03-15
192,12,48,2025-03-23
46,10,40,2025-03-02
121,5,47,2025-02-09
121,16,35,2025-03-28
121,18,37,2025-01-15
121,10,48,2025-02-17
121,1,43,2025-02-27
298,10,45,2025-02-27
337,10,43,2025-02-09
381,4,45,2025-02-24
31,12,44,2025-03-26
31,20,46,2025-03-05
152,5,47,2025-02-18
325,4,41,2025-02-06
325,8,48,2025-03-13
84,6,46,2025-02-07
84,15,45,2025-02-20
84,16,43,2025-02-17
326,19,43,2025-02-15
326,11,44,2025-03-14
268,3,44,2025-01-15
268,18,36,2025-03-06
381,12,47,2025-03-19
381,3,45,2025-01-22
160,19,42,2025-03-23
160,20,43,2025-01-13
297,11,38,2025-01-22
297,6,49,2025-02-04
297,17,44,2025-03-28
297,10,45,2025-01-20
342,15,35,2025-02-09
342,20,34,2025-02-23
342,18,41,2025-02-20
342,7,47,2025-01-04
280,17,42,2025-01-07
280,10,48,2025-02-01
114,19,44,2025-02-04
114,18,45,2025-01-31
99,11,45,2025-01-04
99,9,45,2025-02-26
359,7,41,2025-01-31
359,12,48,2025-02-11
359,6,48,2025-02-21
248,15,41,2025-02-14
248,5,47,2025-02-25
248,20,43,2025-01-04
106,13,47,2025-01-11
106,12,46,2025-01-01
106,4,48,2025-02-17
106,11,44,2025-03-22
360,17,40,2025-01-22
360,20,41,2025-02-03
360,18,44,2025-01-16
40,1,47,2025-02-04
40,4,46,2025-01-11
94,19,47,2025-02-01
94,13,48,2025-02-06
49,13,47,2025-01-09
5,14,45,2025-03-10
191,7,47,2025-01-19
191,17,40,2025-03-08
191,20,33,2025-01-29
1,1,40,2025-02-25
1,4,47,2025-01-30
1,19,49,2025-02-11
1,13,46,2025-02-09
1,10,44,2025-03-18
36,12,47,2025-02-27
199,5,43,2025-01-27
199,1,43,2025-01-16
199,12,42,2025-02-04
199,7,43,2025-03-17
199,6,47,2025-03-16
199,13,48,2025-02-28
352,4,42,2025-02-14
352,13,46,2025-03-05
352,15,41,2025-03-25
352,9,38,2025-02-26
352,20,47,2025-03-20
293,5,47,2025-03-24
293,8,45,2025-02-26
293,4,48,2025-01-15
126,9,45,2025-01-09
126,18,40,2025-03-14
126,5,47,2025-03-20
308,20,43,2025-02-21
308,18,46,2025-03-10
297,1,43,2025-02-24
67,19,34,2025-02-15
323,17,42,2025-01-28
323,12,46,2025-03-06
323,19,34,2025-03-18
323,6,38,2025-02-26
323,16,35,2025-02-06
63,17,46,2025-02-05
63,20,44,2025-02-07
63,9,47,2025-01-19
63,11,41,2025-03-26
63,19,41,2025-01-02
393,7,45,2025-01-28
12,4,49,2025-03-20
12,20,45,2025-02-05
314,14,47,2025-02-01
314,17,32,2025-01-30
282,12,46,2025-01-21
151,4,38,2025-03-05
151,5,47,2025-01-31
151,20,48,2025-02-26
169,7,46,2025-01-07
169,19,37,2025-01-25
169,9,48,2025-01-03
169,12,39,2025-03-02
14,8,42,2025-02-04
14,2,41,2025-01-30
14,20,42,2025-01-06
14,14,47,2025-02-14
249,19,41,2025-02-07
249,4,44,2025-01-11
268,2,47,2025-03-20
186,12,46,2025-01-26
186,15,47,2025-03-03
207,8,47,2025-01-04
153,6,48,2025-01-08
153,14,47,2025-02-15
153,5,49,2025-02-17
62,14,46,2025-01-25
62,1,49,2025-01-02
62,6,47,2025-02-10
234,7,47,2025-03-18
234,1,43,2025-02-27
234,10,47,2025-03-11
198,16,36,2025-03-23
347,12,42,2025-01-08
311,12,40,2025-03-17
311,11,46,2025-02-17
311,15,46,2025-01-22
44,17,45,2025-02-13
44,7,41,2025-01-02
44,1,46,2025-01-28
44,11,49,2025-02-15
44,13,44,2025-03-08
358,8,42,2025-01-13
358,20,40,2025-01-01
358,19,43,2025-03-08
358,9,46,2025-01-31
119,14,46,2025-03-03
143,8,46,2025-02-26
143,2,43,2025-02-24
332,18,45,2025-01-27
332,9,46,2025-03-02
18,3,38,2025-01-17
270,9,47,2025-01-28
312,20,40,2025-02-06
312,17,35,2025-01-24
312,6,46,2025-01-22
312,19,43,2025-01-17
150,14,45,2025-02-01
161,2,45,2025-01-18
161,10,46,2025-02-18
397,14,45,2025-02-18
397,4,45,2025-03-08
148,18,39,2025-03-10
148,15,48,2025-01-20
148,20,40,2025-01-31
300,16,40,2025-02-18
300,2,44,2025-03-03
300,13,46,2025-03-06
300,12,49,2025-01-14
197,13,49,2025-02-28
197,18,46,2025-02-17
197,19,42,2025-01-11
197,6,44,2025-02-21
140,9,49,2025-02-09
140,17,43,2025-03-01
142,8,46,2025-01-04
142,4,47,2025-03-04
233,17,40,2025-01-24
233,11,44,2025-03-10
233,14,46,2025-02-12
233,4,40,2025-02-07
233,18,34,2025-01-11
233,19,32,2025-01-17
136,13,45,2025-02-19
343,17,41,2025-03-19
343,13,48,2025-02-11
343,10,42,2025-03-07
51,16,41,2025-02-03
51,1,48,2025-02-05
51,20,41,2025-02-12
132,15,43,2025-01-10
132,19,34,2025-02-28
132,5,42,2025-01-14
380,16,42,2025-02-04
166,8,45,2025-03-25
66,11,44,2025-02-09
66,15,46,2025-03-20
290,10,42,2025-03-07
290,19,45,2025-02-07
290,17,39,2025-01-24
290,20,38,2025-02-11
387,1,45,2025-01-31
387,20,45,2025-02-09
387,6,44,2025-01-17
3,5,45,2025-02-25
3,13,44,2025-02-09
12,2,45,2025-03-17
12,5,45,2025-02-22
12,3,45,2025-01-28
12,18,48,2025-01-31
12,10,48,2025-01-16
12,6,43,2025-03-04
121,19,43,2025-01-21
169,16,38,2025-01-29
169,3,41,2025-02-02
371,10,46,2025-01-31
371,11,45,2025-02-08
371,13,49,2025-01-28
371,20,41,2025-01-20
371,15,48,2025-02-11
371,19,47,2025-03-11
214,10,46,2025-02-06
343,5,47,2025-01-15
343,14,47,2025-02-02
343,16,38,2025-01-28
257,2,46,2025-01-10
257,19,34,2025-02-13
257,17,37,2025-01-15
257,5,49,2025-03-01
257,15,49,2025-02-15
134,5,47,2025-02-07
134,11,47,2025-01-08
77,16,49,2025-02-01
77,5,45,2025-01-13
90,4,46,2025-02-22
90,9,45,2025-03-03
7,18,41,2025-03-28
188,19,39,2025-02-16
188,16,43,2025-01-17
188,10,48,2025-01-03
145,20,40,2025-01-11
145,7,46,2025-01-06
87,13,43,2025-03-03
87,16,41,2025-01-25
87,18,38,2025-01-30
368,13,47,2025-01-04
368,17,44,2025-03-10
46,14,48,2025-02-02
46,19,48,2025-02-07
66,13,43,2025-02-08
66,10,43,2025-03-14
66,1,47,2025-01-26
398,16,38,2025-01-10
398,18,39,2025-02-08
398,15,41,2025-03-07
42,20,41,2025-01-30
292,19,38,2025-03-07
292,7,39,2025-03-03
292,17,32,2025-01-04
292,16,32,2025-02-18
53,4,44,2025-02-28
262,4,45,2025-03-22
262,3,40,2025-01-26
291,17,44,2025-03-15
291,13,45,2025-01-15
280,3,45,2025-03-13
280,12,49,2025-03-06
280,5,41,2025-03-27
399,3,46,2025-01-16
85,16,42,2025-02-10
85,7,49,2025-03-16
85,11,48,2025-01-16
40,6,45,2025-01-06
40,9,46,2025-01-22
40,7,42,2025-03-18
257,3,48,2025-03-19
257,9,43,2025-03-18
257,14,48,2025-01-24
257,4,45,2025-01-04
230,15,47,2025-01-21
230,12,47,2025-03-22
230,20,49,2025-01-06
198,5,46,2025-01-09
198,7,49,2025-01-25
87,1,41,2025-03-24
156,20,42,2025-02-15
156,6,47,2025-03-09
159,15,48,2025-01-21
159,1,36,2025-01-09
99,8,46,2025-02-04
99,12,41,2025-01-22
99,18,46,2025-01-14
304,9,45,2025-03-06
304,18,38,2025-03-24
304,20,29,2025-03-06
284,1,44,2025-02-06
28,15,45,2025-03-14
28,9,40,2025-01-25
28,13,46,2025-02-22
384,11,45,2025-02-04
400,11,43,2025-03-07
400,18,33,2025-03-03
400,6,48,2025-02-14
400,20,41,2025-01-30
400,12,41,2025-01-12
81,19,47,2025-03-08
81,11,44,2025-01-27
81,7,48,2025-01-13
110,9,45,2025-01-02
326,1,46,2025-02-23
326,18,36,2025-03-23
366,18,42,2025-03-16
366,17,38,2025-01-13
366,7,43,2025-02-10
66,3,46,2025-01-24
66,7,49,2025-03-06
135,8,42,2025-03-20
135,10,46,2025-01-10
135,1,47,2025-03-20
135,6,45,2025-01-27
251,5,48,2025-01-24
251,16,49,2025-02-16
251,14,46,2025-02-05
127,15,47,2025-02-12
127,20,45,2025-01-09
127,1,47,2025-01-01
127,8,49,2025-02-05
144,13,48,2025-01-26
211,17,38,2025-01-14
211,19,46,2025-03-16
211,4,43,2025-01-26
179,1,44,2025-03-09
125,15,42,2025-02-28
295,19,47,2025-02-09
342,12,46,2025-01-11
169,18,35,2025-03-03
169,14,43,2025-01-22
169,13,42,2025-03-28
239,20,41,2025-02-15
239,1,45,2025-02-01
239,3,39,2025-02-23
239,10,45,2025-01-03
352,19,44,2025-01-13
352,6,47,2025-03-05
352,17,44,2025-03-26
273,16,35,2025-01-09
273,17,42,2025-03-10
273,18,44,2025-03-19
273,3,43,2025-01-16
147,16,32,2025-02-25
147,14,48,2025-03-26
249,8,37,2025-03-06
6,7,47,2025-03-03
6,19,44,2025-01-26
264,13,41,2025-03-05
146,2,47,2025-03-10
146,17,45,2025-01-02
146,9,46,2025-01-14
49,19,43,2025-03-02
49,2,41,2025-03-17
49,11,45,2025-02-08
49,16,39,2025-03-02
49,17,41,2025-02-07
23,8,45,2025-03-24
317,1,45,2025-02-05
333,4,44,2025-02-10
333,11,43,2025-01-14
